pair,source,h_N,h_E,h_visits,h_dedup_ratio,h_depth,h_mean_indeg,h_max_outdeg,h_out_gini,h_n_constants,h_n_distinct_constants,h_constant_share,h_alpha_x2,h_alpha_x5,h_alpha_x10,h_has_sorry,h_truncated,a_N,a_E,a_visits,a_dedup_ratio,a_depth,a_mean_indeg,a_max_outdeg,a_out_gini,a_n_constants,a_n_distinct_constants,a_constant_share,a_alpha_x2,a_alpha_x5,a_alpha_x10,a_has_sorry,a_truncated
pair_d72cfd93,olympiads,9575,18236,18236,1.9045430809399477,133,1.9045430809399477,251,0.4443046520325045,255,255,0.026631853785900782,2.0619129039868307,2.1339310435811525,2.7571076833785115,False,True,10027,19042,19042,1.899072504238556,155,1.899072504238556,253,0.4443094810904791,284,284,0.02832352647850803,2.0488913233954054,2.1194135781569874,2.708708150379306,False,True
pair_d746cf8d,aops_forum,27807,54444,54444,1.9579242636746144,125,1.9579242636746144,1088,0.46289710542120444,397,397,0.014276980616391556,2.0291580009976897,2.2620060889032314,2.381169248415655,False,True,8899,17156,17156,1.9278570625913023,86,1.9278570625913023,312,0.4517971046335353,258,258,0.028992021575457917,2.004811032812446,2.2596091370817026,2.585572309091871,False,True
pair_d869cc1a,math_test,1781,3288,3288,1.8461538461538463,71,1.8461538461538463,114,0.42726003461791195,101,101,0.056709713644020214,2.1152089241500898,2.255290244316253,2.398210072654792,False,True,2173,4010,4010,1.84537505752416,77,1.84537505752416,144,0.4251857700433683,130,130,0.05982512655315232,2.1764147453835143,2.286177199333212,2.363278879649487,False,True
pair_d92632b4,aops_forum,4328,8114,8114,1.8747689463955637,67,1.8747689463955637,190,0.4310187954731946,216,216,0.04990757855822551,2.005526626335424,2.5057941975793123,2.7121364069534506,False,True,5539,10490,10490,1.8938436540891859,82,1.8938436540891859,223,0.4386923059315425,231,231,0.04170427875067702,2.0069764534634613,2.3875038042742,2.71497368290147,False,True
pair_d96197fd,inequalities,10731,20990,20990,1.956015282825459,97,1.956015282825459,348,0.4583349704491167,195,195,0.01817165222253285,1.985016927732943,2.2384982108683458,2.516385754705234,False,True,14434,28404,28404,1.9678536788139116,110,1.9678536788139116,428,0.4585352805656472,191,191,0.01323264514341139,2.032773130083622,2.3054420859462503,2.4492099354434878,False,True
pair_d9e524cd,olympiads,225,330,330,1.4666666666666666,23,1.4666666666666666,38,0.30014814814814816,46,46,0.20444444444444446,2.666073842891716,,,False,True,225,330,330,1.4666666666666666,23,1.4666666666666666,38,0.30014814814814816,46,46,0.20444444444444446,2.666073842891716,,,False,True
pair_db1d04db,aops_forum,2448,4531,4531,1.8508986928104576,70,1.8508986928104576,132,0.4242926902976301,160,160,0.06535947712418301,2.1002347191625494,2.480084446811241,2.6877066814774446,False,True,2715,5027,5027,1.8515653775322283,61,1.8515653775322283,142,0.4254292382827025,161,161,0.05930018416206261,2.0920538191506353,2.3534522003696354,2.8239078557550368,False,True
pair_db881e0a,number_theory,162,274,274,1.691358024691358,19,1.691358024691358,12,0.3639271875281608,13,13,0.08024691358024691,2.3362995691357358,,,False,True,447,786,786,1.7583892617449663,29,1.7583892617449663,25,0.39057101058228166,35,35,0.07829977628635347,1.9538537843086377,3.566332706525328,,False,True
pair_dd457978,secondary_math,2699,4961,4961,1.8380881808077065,71,1.8380881808077065,166,0.4238714436480054,189,189,0.0700259355316784,2.1597348797823406,2.364779512064988,2.523952395189851,False,True,2539,4654,4654,1.8330051201260338,64,1.8330051201260338,162,0.4228755945285349,184,184,0.07246947617172116,2.1558143120534004,2.344586300128115,2.4834154614555723,False,True
pair_de1e8e19,olympiads,6471,12134,12134,1.875135218667903,72,1.875135218667903,264,0.4309827795560709,338,338,0.05223303971565446,2.1233934674844064,2.3462267208401277,2.795325422532202,False,True,8342,15957,15957,1.9128506353392472,72,1.9128506353392472,281,0.448026378191798,280,280,0.033565092304003834,2.011706367803797,2.2547622942155754,2.453726179508042,False,True
pair_de483a80,cn_k12,5710,10851,10851,1.9003502626970228,68,1.9003502626970228,216,0.4445934510785402,246,246,0.04308231173380035,2.0125969398283967,2.249972654150376,2.6640681961364487,False,True,3013,5545,5545,1.8403584467308332,54,1.8403584467308332,170,0.4266261888294697,206,206,0.06837039495519416,2.0517329809422016,2.3034066963814954,2.5574195808129856,False,True
pair_de5a08c0,olympiads,1028,1784,1784,1.735408560311284,42,1.735408560311284,109,0.383655624574689,105,105,0.10214007782101167,2.2066238152876094,2.8927374600990645,,False,True,196,300,300,1.530612244897959,23,1.530612244897959,32,0.3165986394557823,30,30,0.15306122448979592,2.6841957332471433,,,False,True
pair_debcd118,math_test,989,1734,1734,1.7532861476238626,43,1.7532861476238626,56,0.3979472000541131,73,73,0.07381193124368049,2.1277036835901217,2.4984882158146546,2.720722842014024,False,True,10904,20076,20076,1.8411592076302274,71,1.8411592076302274,817,0.4505886801102253,213,213,0.019534115920763023,1.8774236009724883,2.4807049634536567,1.3804002104280086,False,True
pair_df433d2d,amc_aime,3809,7017,7017,1.8422158046731425,63,1.8422158046731425,158,0.4246652533791374,221,221,0.05802047781569966,2.0115074268970536,2.4249207606898664,2.930720562932265,False,True,4477,8036,8036,1.7949519767701585,62,1.7949519767701585,195,0.42075008007855647,251,251,0.05606432879160152,2.100017107492757,2.243002952840078,1.9855745161712546,False,True
pair_e23940b8,amc_aime,2889,5346,5346,1.8504672897196262,58,1.8504672897196262,137,0.41922914904723296,170,170,0.058843890619591555,2.0973643761559972,2.554766428657529,2.9361783865757207,False,True,210,339,339,1.6142857142857143,33,1.6142857142857143,18,0.3390504284309594,19,19,0.09047619047619047,2.4436430669901634,,,False,True
pair_e24e2569,olympiads,23019,45154,45154,1.9615969416568921,173,1.9615969416568921,792,0.46251979048149366,298,298,0.012945827360006951,2.065852733867344,2.1952522321301005,2.280317307444015,False,True,19557,38359,38359,1.9613948969678376,157,1.9613948969678376,823,0.46003742936279207,303,303,0.015493173799662524,2.0392039057805817,2.1991581050743383,2.382880623575484,False,True
pair_e289753a,cn_contest,438,713,713,1.6278538812785388,34,1.6278538812785388,18,0.3386264225377369,58,58,0.1324200913242009,2.5434613064354847,2.936907433211037,,False,True,356,568,568,1.595505617977528,32,1.595505617977528,18,0.3206500237379332,56,56,0.15730337078651685,2.736062815796233,,,False,True
pair_e38bc8a1,olympiads,3977,7448,7448,1.8727684184058335,67,1.8727684184058335,204,0.43749329860446223,186,186,0.046768921297460395,2.0528712264465434,2.170906389168982,2.365220353270891,False,True,4275,8034,8034,1.879298245614035,91,1.879298245614035,196,0.43744250677311486,191,191,0.044678362573099414,2.0864344751080797,2.2875994309692524,2.3958099768987093,False,True
pair_e39b5195,olympiads,7958,15484,15484,1.9457150037697915,75,1.9457150037697915,278,0.4544616632048297,155,155,0.01947725559185725,2.01870024419709,2.08980187676332,2.573896916272883,False,True,275,478,478,1.7381818181818183,40,1.7381818181818183,25,0.378440471662229,16,16,0.05818181818181818,2.2595122361299373,,,False,True
pair_e45dd21b,amc_aime,13510,26329,26329,1.9488527017024426,78,1.9488527017024426,444,0.4523490982508276,277,277,0.020503330866025165,2.164173377650397,2.277139447699276,2.4523693979725554,False,True,14465,28255,28255,1.953335637746284,112,1.953335637746284,391,0.4571732804969898,277,277,0.01914967162115451,2.139098656706783,2.168757681372458,2.3894205406360314,False,True
pair_e4b3d3b7,math_test,5536,10683,10683,1.9297326589595376,65,1.9297326589595376,182,0.45175639988226124,156,156,0.028179190751445087,1.976274771206397,2.2648380959649277,2.495595673431544,False,True,3140,5810,5810,1.8503184713375795,54,1.8503184713375795,177,0.4245677888989991,200,200,0.06369426751592357,2.098798168797146,2.4998604898672077,2.8586637223921265,False,True
pair_e5328112,math_train,3066,5650,5650,1.842791911285062,72,1.842791911285062,178,0.4252390765980292,191,191,0.062296151337247224,2.079922253109113,2.401580352356969,2.7127687698015364,False,True,3414,6327,6327,1.8532513181019332,69,1.8532513181019332,184,0.42824042245927363,199,199,0.05828939660222613,2.0643884122339697,2.3760739545298577,2.8079582876513864,False,True
pair_e5e14291,olympiads_ref,411,666,666,1.6204379562043796,36,1.6204379562043796,42,0.3500727004376639,62,62,0.15085158150851583,2.237751997265053,,,False,True,235,360,360,1.5319148936170213,26,1.5319148936170213,24,0.3162884160756501,40,40,0.1702127659574468,2.408941446147155,,,False,True
pair_e6f73d93,math_test,9728,18393,18393,1.8907277960526316,78,1.8907277960526316,355,0.440533229666535,332,332,0.03412828947368421,2.08302712070839,2.2526473231639224,2.4991149527110768,False,True,9070,17289,17289,1.9061742006615214,124,1.9061742006615214,358,0.4459425067962288,288,288,0.03175303197353914,2.0546203907422598,2.199755038686769,2.4818192745572034,False,True
pair_e7575bee,olympiads,328,555,555,1.6920731707317074,30,1.6920731707317074,33,0.3748132278620083,13,13,0.039634146341463415,2.2615418901248465,,,False,True,339,568,568,1.6755162241887906,27,1.6755162241887906,28,0.3679421662719681,10,10,0.029498525073746312,2.3380895973550375,,,False,True
pair_e83bd10d,math_test,7777,14789,14789,1.9016330204449017,94,1.9016330204449017,222,0.4362146945643242,324,324,0.04166130898804166,2.2774812836542373,2.3479905800737093,2.2285486636340757,False,True,10045,19323,19323,1.9236436037829765,95,1.9236436037829765,243,0.44791790974666684,315,315,0.0313588850174216,2.151693850626124,2.223078073502756,2.360266553497101,False,True
pair_e8903db6,olympiads_ref,11139,21515,21515,1.9315019301553102,90,1.9315019301553102,394,0.453624095595352,245,245,0.021994793069395818,2.0605581894132783,2.2782728371232173,2.520303821066738,False,True,6902,13354,13354,1.9348015068096205,82,1.9348015068096205,356,0.4543920846188842,172,172,0.024920312952767313,2.0136435598331746,2.1819912925776754,2.5252285851555483,False,True
pair_e8d98c67,olympiads,165,258,258,1.5636363636363637,25,1.5636363636363637,19,0.3355884425651868,17,17,0.10303030303030303,2.1761830244215057,,,False,True,400,682,682,1.705,58,1.705,38,0.38092375366568915,27,27,0.0675,2.025378624494098,2.6670608455864113,,False,True
pair_e970e4c4,olympiads,5453,10196,10196,1.8697964423253255,80,1.8697964423253255,231,0.4343607993756986,282,282,0.05171465248487071,2.0167183692094968,2.3176012522863756,2.6346801280697676,False,True,5262,9870,9870,1.8757126567844926,75,1.8757126567844926,229,0.43772674567938885,277,277,0.05264158114785253,2.031668731791944,2.226896009478855,2.6313511652105297,False,True
pair_eabc1c29,math_train,7179,13701,13701,1.9084830756372755,73,1.9084830756372755,148,0.44593912499272187,221,221,0.030784231787156984,2.071678792640429,2.24865222255057,2.46633526694664,False,True,4304,8014,8014,1.861988847583643,102,1.861988847583643,242,0.4371839290535244,184,184,0.04275092936802974,2.196081590040963,1.9952669949725568,2.2334474398079562,False,True
pair_eb63c4a0,math_test,3920,7309,7309,1.8645408163265307,62,1.8645408163265307,216,0.43628413809086364,190,190,0.04846938775510204,2.0707110395990846,2.193849611043973,2.5713483654384905,False,True,2604,4783,4783,1.83678955453149,65,1.83678955453149,167,0.42344293810676764,181,181,0.0695084485407066,2.1300045224072877,2.3693893314057446,2.582550905020174,False,True
pair_ebc61bc9,olympiads,9130,17299,17299,1.8947426067907995,87,1.8947426067907995,223,0.4398756754706712,287,287,0.03143483023001095,2.0867788338841535,2.3123483549713475,2.4709490461091117,False,True,1120,1921,1921,1.7151785714285714,51,1.7151785714285714,66,0.3847907525842195,91,91,0.08125,2.379639623127615,2.19502538506519,,False,True
pair_ec20e9b4,math_train,1231,2174,2174,1.7660438667749796,55,1.7660438667749796,104,0.3976034622303166,100,100,0.08123476848090982,2.3051213937901274,2.4973444222902783,2.538589563643453,False,True,7030,13542,13542,1.9263157894736842,165,1.9263157894736842,333,0.45522300044138536,134,134,0.01906116642958748,2.0319387487689538,2.1018074351783484,2.4829685720627426,False,True
pair_ec7f806f,math_train,8433,16105,16105,1.9097592790228863,74,1.9097592790228863,347,0.4470996303643383,298,298,0.03533736511324558,2.1015872291218303,2.2252654226362996,2.538555265054266,False,True,4296,8045,8045,1.8726722532588453,61,1.8726722532588453,219,0.4353607732575029,242,242,0.05633147113594041,2.067254158527126,2.3578841672782875,2.2923219556591867,False,True
pair_ec8eb018,amc_aime,6645,12503,12503,1.8815650865312266,80,1.8815650865312266,154,0.43551020140418367,248,248,0.03732129420617005,2.0481288351412825,2.293808288036499,2.5352834985104336,False,True,14102,27259,27259,1.932988228620054,119,1.932988228620054,433,0.4551137671171765,264,264,0.0187207488299532,2.001256453846521,2.2087812774003552,2.197668660698139,False,True
pair_edc1fe33,math_test,4670,8693,8693,1.861456102783726,70,1.861456102783726,215,0.42646188779226485,275,275,0.058886509635974305,2.149161641561866,2.4098786816653206,2.7831992550531557,False,True,2954,5439,5439,1.8412322274881516,60,1.8412322274881516,158,0.4234000833768703,201,201,0.06804333107650644,2.11741411185742,2.4337891078078853,2.6617819387453623,False,True
pair_ee1554cd,unknown,21250,41242,41242,1.9408,115,1.9408,1377,0.46605548769529637,244,244,0.011482352941176471,2.2337440390843195,1.8569135062398536,1.9944691783918995,False,True,7086,13127,13127,1.8525261078182331,70,1.8525261078182331,257,0.4442240388900539,282,282,0.03979678238780694,2.051401318385104,1.9277884168865655,2.038901931201298,False,True
pair_ee294964,aops_forum,5724,10965,10965,1.9156184486373165,75,1.9156184486373165,252,0.4433627516304817,206,206,0.03598881900768693,2.043861164996898,2.3585172197092037,2.600270750965131,False,True,7569,14581,14581,1.9264103580393712,93,1.9264103580393712,318,0.44958557844652913,239,239,0.0315761659400185,2.029027551911409,2.302264695604611,2.5160019450979276,False,True
pair_ee52321c,math_train,1682,2878,2878,1.7110582639714624,67,1.7110582639714624,110,0.38291016601401917,197,197,0.11712247324613555,2.301071518477366,2.3276441057671544,2.624255200079451,False,True,15928,29616,29616,1.8593671521848318,69,1.8593671521848318,578,0.44852189390344066,453,453,0.02844048216976394,2.3253482462150474,1.9298456641131798,2.2496269878441013,False,True
pair_eeb3bb08,olympiads,4162,7714,7714,1.853435848149928,63,1.853435848149928,238,0.42858251695619604,260,260,0.0624699663623258,2.0525185329987723,2.4513992004637233,2.6771898883005782,False,True,5811,11028,11028,1.8977800722767166,75,1.8977800722767166,229,0.4435719918079647,250,250,0.043021855102392016,2.023249242737955,2.3119504414572845,2.5668714628800293,False,True
pair_eed4f922,aops_forum,1447,2504,2504,1.7304768486523843,52,1.7304768486523843,146,0.38789519353692004,154,154,0.10642709053213545,2.228497373375751,2.5955368769695752,2.9454697688770164,False,True,1788,3196,3196,1.7874720357941833,53,1.7874720357941833,143,0.4050490966056564,142,142,0.07941834451901567,2.1091383182073646,2.518804741813879,2.9579816102207994,False,True
pair_f0d3d3dd,olympiads,1549,2718,2718,1.7546804389928987,50,1.7546804389928987,134,0.39495964782520093,160,160,0.10329244673983215,2.186004201087963,2.7824430722106,2.92696726939291,False,True,1303,2244,2244,1.7221795855717574,44,1.7221795855717574,123,0.37993154423563885,151,151,0.11588641596316193,2.3255639965753345,2.511706343936773,3.0372430498490317,False,True
pair_f1a813ba,olympiads,3172,5936,5936,1.871374527112232,139,1.871374527112232,228,0.44385339374513516,66,66,0.02080706179066835,2.2163679279674158,2.1373110104475392,2.219538038484521,False,True,1224,2204,2204,1.8006535947712419,51,1.8006535947712419,92,0.4045563325148571,80,80,0.06535947712418301,2.1683593246189945,2.5402464118240022,3.1601519478711158,False,True
pair_f2ee8d3a,olympiads,10259,19706,19706,1.9208499853786918,93,1.9208499853786918,283,0.45116155136219355,311,311,0.030314845501510868,2.055485821297397,2.1590690659179677,2.3772433144457557,False,True,10073,19389,19389,1.92484860518217,111,1.92484860518217,285,0.45129526041720186,272,272,0.027002878983421026,2.085458831138167,2.1563755739618298,2.364051025866573,False,True
pair_f39ff433,secondary_math,8185,15765,15765,1.9260843005497863,86,1.9260843005497863,413,0.4582670681808891,169,169,0.02064752596212584,1.8681535389803163,2.2126978945904283,2.2791302520136347,False,True,2896,5163,5163,1.7828038674033149,85,1.7828038674033149,142,0.4075055805064296,186,186,0.06422651933701658,2.046222136646456,2.6537186773525816,2.436155236715692,False,True
pair_f46b4569,olympiads,4320,8026,8026,1.8578703703703703,91,1.8578703703703703,237,0.43296416276730254,254,254,0.0587962962962963,2.0477796270187314,2.2671773795110446,2.8118781273192868,False,True,6557,12582,12582,1.9188653347567486,92,1.9188653347567486,285,0.44602798049856235,235,235,0.035839560774744546,2.069134344287911,2.2325666924341894,2.7100786565272084,False,True
pair_f4b1f0c5,secondary_math,9963,19204,19204,1.9275318679112716,95,1.9275318679112716,479,0.4549118240301028,246,246,0.024691358024691357,2.020449407154598,2.1494552763044723,2.3306335172555603,False,True,8192,15667,15667,1.9124755859375,86,1.9124755859375,422,0.45027671088863136,257,257,0.0313720703125,2.0334450844492142,2.155487592573918,2.4551979453484645,False,True
pair_f508c4f1,cn_k12,999,1710,1710,1.7117117117117118,40,1.7117117117117118,112,0.39438385754175226,86,86,0.08608608608608609,2.2994695523773965,2.2192417557466344,,False,True,2902,5228,5228,1.8015161957270849,74,1.8015161957270849,228,0.41181859119400016,235,235,0.08097863542384562,2.184243333698823,2.377930972925567,2.48803538483748,False,True
pair_f54301fd,cn_k12,4047,7433,7433,1.8366691376328144,63,1.8366691376328144,255,0.42397583805328426,284,284,0.07017543859649122,2.120883808716464,2.364632710168106,2.5409334056832247,False,True,6460,12076,12076,1.8693498452012385,76,1.8693498452012385,326,0.43471412222077516,344,344,0.05325077399380805,2.082868329550002,2.3363339660019355,2.5790900840205335,False,True
pair_f549052a,olympiads,1670,2966,2966,1.7760479041916168,44,1.7760479041916168,113,0.4002660895336771,118,118,0.07065868263473053,2.284455175725755,2.466045785307158,2.334152638794892,False,True,4373,8148,8148,1.8632517722387376,66,1.8632517722387376,190,0.43304335155219564,208,208,0.04756460096043906,2.141706140081877,2.25040002767237,2.4043957355383476,False,True
pair_f5a9005d,cn_k12,6320,11904,11904,1.8835443037974684,81,1.8835443037974684,267,0.4360965519514768,274,274,0.04335443037974684,2.0496086769997777,2.415154787248593,2.75290963691553,False,True,7592,14454,14454,1.9038461538461537,81,1.9038461538461537,293,0.4421594621679065,269,269,0.03543203371970495,2.055937229837985,2.358400902267202,2.6326948903265985,False,True
pair_f5d4e5bf,cn_k12,4570,8583,8583,1.8781181619256018,73,1.8781181619256018,221,0.4386691569590389,249,249,0.05448577680525164,2.07640886642601,2.3336636531242885,2.498733239012557,False,True,2401,4409,4409,1.8363182007496877,64,1.8363182007496877,145,0.42433045352597,173,173,0.07205331112036652,2.1049594578864506,2.2639321627087767,2.4774351413391646,False,True
pair_f5e39d77,olympiads,2134,3885,3885,1.8205248359887536,57,1.8205248359887536,131,0.41691857877424887,127,127,0.05951265229615745,2.2042742830160913,2.212739317333595,2.597287585221645,False,True,8118,15870,15870,1.9549150036954914,934,1.9549150036954914,556,0.4669486448544957,34,34,0.004188223700418822,2.4556764910434596,1.8876703143888447,1.4622302684397679,False,True
pair_f700873e,cn_k12,732,1214,1214,1.6584699453551912,36,1.6584699453551912,77,0.3624674786867241,92,92,0.12568306010928962,2.228057380753311,2.882695142600255,,False,True,2012,3629,3629,1.8036779324055665,50,1.8036779324055665,141,0.4070379322302613,160,160,0.07952286282306163,2.146011640742935,2.690744588704338,2.7980697066693123,False,True
pair_f7ca2998,olympiads,1382,2407,2407,1.7416787264833575,48,1.7416787264833575,138,0.38453900436317856,158,158,0.11432706222865413,2.333609753934443,2.5925344870505223,2.992077450328529,False,True,2124,3843,3843,1.8093220338983051,52,1.8093220338983051,149,0.4099295414707103,167,167,0.07862523540489642,2.1298481916818632,2.601943499472378,2.546924321905638,False,True
pair_f8026f2d,amc_aime,1370,2444,2444,1.783941605839416,58,1.783941605839416,55,0.4080327810099514,105,105,0.07664233576642336,2.0638159391376867,2.258765305072523,2.5459296040769583,False,True,1033,1814,1814,1.7560503388189739,50,1.7560503388189739,33,0.3998437451637314,94,94,0.0909970958373669,1.9813491422151668,2.4546985125004213,,False,True
pair_f827a253,amc_aime,7484,13866,13866,1.852752538749332,91,1.852752538749332,230,0.4374984533570651,244,244,0.03260288615713522,2.086749666371268,2.142164953549802,2.278958983695831,False,True,7442,13910,13910,1.8691212039774254,93,1.8691212039774254,211,0.4394222195860787,205,205,0.027546358505778017,2.0932099235759773,2.1403843505900904,2.2766442538309226,False,True
pair_f85a44af,cn_k12,9478,18209,18209,1.921185904199198,75,1.921185904199198,387,0.45021354764856547,307,307,0.03239079974678202,2.0372279503861357,2.286934582721454,2.4576008361807493,False,True,7021,13422,13422,1.9116934909557044,77,1.9116934909557044,320,0.44797809564261215,236,236,0.03361344537815126,2.0321711751770284,2.281854882086856,2.466991829865396,False,True
pair_f9baa4be,math_train,2867,5226,5226,1.8228113010115103,60,1.8228113010115103,190,0.4171204827463124,227,227,0.07917683990233694,2.097128935772213,2.599592269710068,2.896828626059903,False,True,2740,5012,5012,1.8291970802919708,60,1.8291970802919708,179,0.42022183256534684,211,211,0.07700729927007299,2.09182880770063,2.437006633469674,2.7649160241493203,False,True
pair_fc9929da,math_test,267,446,446,1.6704119850187267,29,1.6704119850187267,20,0.36432038427302194,18,18,0.06741573033707865,2.1445899558462918,,,False,True,377,633,633,1.6790450928381964,40,1.6790450928381964,24,0.3711265038279256,26,26,0.06896551724137931,2.1513802958194947,2.71003866158543,,False,True
pair_fccad9e3,olympiads,3268,5926,5926,1.8133414932680538,70,1.8133414932680538,161,0.41366717463155334,251,251,0.07680538555691555,2.233491554124181,2.47784691777288,2.364809635342063,False,True,1918,3385,3385,1.764859228362878,49,1.764859228362878,114,0.39519794591547386,184,184,0.09593326381647549,2.2418342973555343,2.391350775555905,2.7317704585884837,False,True
pair_fd852ae5,cn_contest,11918,22735,22735,1.9076187279744923,93,1.9076187279744923,395,0.44668792573606025,413,413,0.034653465346534656,2.068919710530171,2.254914047955654,2.54366322809588,False,True,6914,13167,13167,1.904396875903963,80,1.904396875903963,310,0.44654927832462354,235,235,0.03398900781024009,1.952849104775417,2.236501442830146,2.530367314387285,False,True
pair_fe3e5ba4,olympiads_ref,2383,4288,4288,1.7994125052454888,61,1.7994125052454888,167,0.4075983646601236,179,179,0.07511540075535039,2.196524753466302,2.5307499903774597,2.764900581977152,False,True,7126,13678,13678,1.919449901768173,68,1.919449901768173,258,0.4490517580548436,233,233,0.03269716531013191,1.9789543126498366,2.2381749965553106,2.6434938241943993,False,True
