alpha_powerlaw,alpha_xmin10,corpus,fit_status,lr_power_vs_exponential,lr_power_vs_lognormal,lr_power_vs_stretched_exponential,maximum_out_degree,n_tail,name,nodes,p_power_vs_exponential,p_power_vs_lognormal,p_power_vs_stretched_exponential,positive_nodes,schema,xmin
2.2441292180635717,2.2441292180635717,Matched AI Lean root values,,1.6545683043138402,-1.7612773505105128,-1.7710974018984926,476,262,pair_06e244fd,11309,0.09801209731887064,0.07819147164342169,0.0765445059937975,11308,all normalized constructors,10
2.2701247913478193,2.2701247913478193,Matched human Lean root values,,3.9303700103205106,-0.05310610661095043,0.6335223199758055,160,42,pair_070c0d6f,3398,8.481523824988338e-05,0.9576473659489375,0.5263926100105172,3397,shared binary core,10
2.2701247913478193,2.2701247913478193,Matched human Lean root values,,3.9303700103205106,-0.05310610661095043,0.6335223199758055,160,42,pair_070c0d6f,3399,8.481523824988338e-05,0.9576473659489375,0.5263926100105172,3398,all normalized constructors,10
,,Matched AI Lean root values,insufficient tail variation,,,,57,7,pair_070c0d6f,446,,,,445,shared binary core,10
,,Matched AI Lean root values,insufficient tail variation,,,,57,7,pair_070c0d6f,446,,,,445,all normalized constructors,10
2.3291317496014408,2.3291317496014403,Matched human Lean root values,,1.700112614968436,-1.0737167147207398,-1.1253015132454862,234,118,pair_0a7bd2c7,4986,0.08910974487690358,0.2829496675963924,0.26046128871235774,4985,shared binary core,10
2.3291317496014408,2.3291317496014403,Matched human Lean root values,,1.700112614968436,-1.0737167147207398,-1.1253015132454862,234,118,pair_0a7bd2c7,4986,0.08910974487690358,0.2829496675963924,0.26046128871235774,4985,all normalized constructors,10
2.3357693725294832,2.3357693725294837,Matched AI Lean root values,,1.7138538509959136,-1.084392870991912,-1.1416327078081256,236,119,pair_0a7bd2c7,5048,0.08655557041067656,0.2781906432691488,0.25360672255859606,5047,shared binary core,10
2.3357693725294832,2.3357693725294837,Matched AI Lean root values,,1.7138538509959136,-1.084392870991912,-1.1416327078081256,236,119,pair_0a7bd2c7,5048,0.08655557041067656,0.2781906432691488,0.25360672255859606,5047,all normalized constructors,10
2.1750682588876398,2.1750682588876398,Matched human Lean root values,,-0.2658415059480743,-1.2118253864325033,-1.2969320927754804,132,32,pair_0a891d0e,1900,0.7903612758656474,0.2255792283950887,0.19465455300011458,1899,shared binary core,10
2.1750682588876398,2.1750682588876398,Matched human Lean root values,,-0.2658415059480743,-1.2118253864325033,-1.2969320927754804,132,32,pair_0a891d0e,1900,0.7903612758656474,0.2255792283950887,0.19465455300011458,1899,all normalized constructors,10
2.3778128348077763,2.3778128348077763,Matched AI Lean root values,,0.9691445604515522,-0.7873751151725206,-0.8293036812715572,133,47,pair_0a891d0e,2278,0.33247306741261395,0.4310623096547658,0.406932588336554,2277,shared binary core,10
2.3778128348077763,2.3778128348077763,Matched AI Lean root values,,0.9691445604515522,-0.7873751151725206,-0.8293036812715572,133,47,pair_0a891d0e,2278,0.33247306741261395,0.4310623096547658,0.406932588336554,2277,all normalized constructors,10
2.394145227330561,2.394145227330561,Matched human Lean root values,,2.6472456874190673,-0.5136639961884994,-0.33991224035591083,224,129,pair_0a983018,6131,0.008115037148821955,0.6074869281585904,0.7339226184484855,6130,shared binary core,10
2.394145227330561,2.394145227330561,Matched human Lean root values,,2.6472456874190673,-0.5136639961884994,-0.33991224035591083,224,129,pair_0a983018,6131,0.008115037148821955,0.6074869281585904,0.7339226184484855,6130,all normalized constructors,10
2.3638581672250725,2.3638581672250725,Matched AI Lean root values,,2.348370967315481,-1.0221251068830548,-1.0728569914544728,320,183,pair_0a983018,7812,0.018855731111637287,0.30672169155198525,0.2833352854534972,7811,shared binary core,10
2.3638581672250725,2.3638581672250725,Matched AI Lean root values,,2.348370967315481,-1.0221251068830548,-1.0728569914544728,320,183,pair_0a983018,7812,0.018855731111637287,0.30672169155198525,0.2833352854534972,7811,all normalized constructors,10
2.4274791872159636,2.4274791872159636,Matched human Lean root values,,1.3364724634787295,-0.6966031866922187,-0.7360352641278385,154,56,pair_0b123512,3189,0.18139489509901885,0.486051161016651,0.46170923729166924,3188,shared binary core,10
2.4274791872159636,2.4274791872159636,Matched human Lean root values,,1.3364724634787295,-0.6966031866922187,-0.7360352641278385,154,56,pair_0b123512,3189,0.18139489509901885,0.486051161016651,0.46170923729166924,3188,all normalized constructors,10
,,Matched AI Lean root values,insufficient tail variation,,,,27,2,pair_0b123512,162,,,,161,shared binary core,10
,,Matched AI Lean root values,insufficient tail variation,,,,27,2,pair_0b123512,162,,,,161,all normalized constructors,10
2.6616487283149457,2.6616487283149457,Matched human Lean root values,,2.5558104131982047,-1.3999956868939782,1.2332252753671673,180,68,pair_0bc9ff8b,3253,0.010594082220496594,0.16151461005230894,0.21749172787859938,3252,shared binary core,10
2.6616487283149457,2.6616487283149457,Matched human Lean root values,,2.5558104131982047,-1.3999956868939782,1.2332252753671673,180,68,pair_0bc9ff8b,3253,0.010594082220496594,0.16151461005230894,0.21749172787859938,3252,all normalized constructors,10
2.607213733398008,2.607213733398008,Matched AI Lean root values,,2.6069155938746156,-0.13755161637654412,0.619225138103206,267,160,pair_0bc9ff8b,6576,0.009136187839353204,0.8905947964620293,0.5357680536633058,6575,shared binary core,10
2.607213733398008,2.607213733398008,Matched AI Lean root values,,2.6069155938746156,-0.13755161637654412,0.619225138103206,267,160,pair_0bc9ff8b,6576,0.009136187839353204,0.8905947964620293,0.5357680536633058,6575,all normalized constructors,10
2.358948135686218,2.3589481356862185,Matched human Lean root values,,1.6279525769106415,-0.9469004403658946,-0.9793620171234937,246,105,pair_0c9ecd6b,4971,0.10353494172008294,0.3436895135326482,0.32740113755980516,4970,shared binary core,10
2.358948135686218,2.3589481356862185,Matched human Lean root values,,1.6279525769106415,-0.9469004403658946,-0.9793620171234937,246,105,pair_0c9ecd6b,4971,0.10353494172008294,0.3436895135326482,0.32740113755980516,4970,all normalized constructors,10
2.388337610318735,2.388337610318735,Matched AI Lean root values,,1.8340276098094217,-1.280415843437799,-1.292922683475418,367,242,pair_0c9ecd6b,9504,0.06664989583352253,0.20039892482925203,0.19603780127298975,9503,shared binary core,10
2.388337610318735,2.388337610318735,Matched AI Lean root values,,1.8340276098094217,-1.280415843437799,-1.292922683475418,367,242,pair_0c9ecd6b,9504,0.06664989583352253,0.20039892482925203,0.19603780127298975,9503,all normalized constructors,10
,,Matched human Lean root values,insufficient tail variation,,,,40,4,pair_0f3deadd,328,,,,327,shared binary core,10
,,Matched human Lean root values,insufficient tail variation,,,,40,4,pair_0f3deadd,328,,,,327,all normalized constructors,10
,,Matched AI Lean root values,insufficient tail variation,,,,40,4,pair_0f3deadd,328,,,,327,shared binary core,10
,,Matched AI Lean root values,insufficient tail variation,,,,40,4,pair_0f3deadd,328,,,,327,all normalized constructors,10
2.5014554443001797,2.5014554443001797,Matched human Lean root values,,2.876763757831874,-0.38516209756227976,-0.06484018570600084,188,126,pair_0f421760,5499,0.00401776264801124,0.7001173229044018,0.9483012451867484,5498,shared binary core,10
2.5014554443001797,2.5014554443001797,Matched human Lean root values,,2.876763757831874,-0.38516209756227976,-0.06484018570600084,188,126,pair_0f421760,5499,0.00401776264801124,0.7001173229044018,0.9483012451867484,5498,all normalized constructors,10
,,Matched AI Lean root values,insufficient tail variation,,,,56,6,pair_0f421760,409,,,,408,shared binary core,10
,,Matched AI Lean root values,insufficient tail variation,,,,56,6,pair_0f421760,409,,,,408,all normalized constructors,10
2.404705829780175,2.4047058297801747,Matched human Lean root values,,2.0756289726028436,-0.3357269732491595,-0.11801874630589233,290,104,pair_0f905113,5404,0.037928279691858066,0.7370767635218818,0.9060528042833886,5403,shared binary core,10
2.404705829780175,2.4047058297801747,Matched human Lean root values,,2.0756289726028436,-0.3357269732491595,-0.11801874630589233,290,104,pair_0f905113,5404,0.037928279691858066,0.7370767635218818,0.9060528042833886,5403,all normalized constructors,10
2.307271654807423,2.3072716548074235,Matched AI Lean root values,,1.9968414371845609,-0.7862121888345701,-0.8157397157351605,256,122,pair_0f905113,6154,0.04584241060079616,0.4317431864096001,0.41464901877712057,6153,shared binary core,10
2.307271654807423,2.3072716548074235,Matched AI Lean root values,,1.9968414371845609,-0.7862121888345701,-0.8157397157351605,256,122,pair_0f905113,6154,0.04584241060079616,0.4317431864096001,0.41464901877712057,6153,all normalized constructors,10
2.2955607749056552,2.295560774905655,Matched human Lean root values,,2.966932747082587,-0.7913687917853165,-0.6374639252304475,350,257,pair_11362c17,10781,0.0030078674425861145,0.4287288158770993,0.5238227007981007,10780,shared binary core,10
2.2955607749056552,2.295560774905655,Matched human Lean root values,,2.966932747082587,-0.7913687917853165,-0.6374639252304475,350,257,pair_11362c17,10781,0.0030078674425861145,0.4287288158770993,0.5238227007981007,10780,all normalized constructors,10
2.2711358745455,2.2711358745455,Matched AI Lean root values,,2.7704429880442816,-0.9992406702719734,-1.0035531373816917,360,259,pair_11362c17,10949,0.00559800993948269,0.31767811850765604,0.3155940522317976,10948,shared binary core,10
2.2711358745455,2.2711358745455,Matched AI Lean root values,,2.7704429880442816,-0.9992406702719734,-1.0035531373816917,360,259,pair_11362c17,10949,0.00559800993948269,0.31767811850765604,0.3155940522317976,10948,all normalized constructors,10
2.2064390049934035,2.2064390049934035,Matched human Lean root values,,1.4239167736495315,-0.8025423448023116,-0.8542129739212533,271,65,pair_121126b4,4026,0.15447056561304376,0.42223930405030097,0.39298699589844643,4025,shared binary core,10
2.2064390049934035,2.2064390049934035,Matched human Lean root values,,1.4239167736495315,-0.8025423448023116,-0.8542129739212533,271,65,pair_121126b4,4026,0.15447056561304376,0.42223930405030097,0.39298699589844643,4025,all normalized constructors,10
2.4271908610953092,2.4271908610953092,Matched AI Lean root values,,2.2819253219408675,-0.20505585983515348,0.5288091872801555,264,69,pair_121126b4,3850,0.02249374956559064,0.8375284823250269,0.5969378238546819,3849,shared binary core,10
2.4271908610953092,2.4271908610953092,Matched AI Lean root values,,2.2819253219408675,-0.20505585983515348,0.5288091872801555,264,69,pair_121126b4,3850,0.02249374956559064,0.8375284823250269,0.5969378238546819,3849,all normalized constructors,10
2.659034877638664,2.659034877638664,Matched human Lean root values,,1.3562179719728884,-0.5046324210706414,-0.49376066419373754,166,79,pair_136afae1,3413,0.17502982545717805,0.6138170340491995,0.6214752164415702,3412,shared binary core,10
2.659034877638664,2.659034877638664,Matched human Lean root values,,1.3562179719728884,-0.5046324210706414,-0.49376066419373754,166,79,pair_136afae1,3413,0.17502982545717805,0.6138170340491995,0.6214752164415702,3412,all normalized constructors,10
2.453036028282017,2.4530360282820167,Matched AI Lean root values,,1.565563979574693,-0.5434936174449002,-0.5730479127913047,164,60,pair_136afae1,3628,0.11745072822383823,0.5867899841863575,0.5666122533065843,3627,shared binary core,10
2.453036028282017,2.4530360282820167,Matched AI Lean root values,,1.565563979574693,-0.5434936174449002,-0.5730479127913047,164,60,pair_136afae1,3628,0.11745072822383823,0.5867899841863575,0.5666122533065843,3627,all normalized constructors,10
2.3466119501661447,2.3466119501661447,Matched human Lean root values,,1.5170740375487486,-1.0461108016248202,0.42134389390111293,103,12,pair_13d805d4,825,0.12924799231713424,0.29550987872546064,0.6735039824505231,824,shared binary core,10
2.3466119501661447,2.3466119501661447,Matched human Lean root values,,1.5170740375487486,-1.0461108016248202,0.42134389390111293,103,12,pair_13d805d4,825,0.12924799231713424,0.29550987872546064,0.6735039824505231,824,all normalized constructors,10
2.3492831718178504,2.3492831718178504,Matched AI Lean root values,,0.8552018395419231,-0.5869663333255047,-0.6089259668156922,129,25,pair_13d805d4,1486,0.3924394180123614,0.5572263178507867,0.5425735116591693,1485,shared binary core,10
2.3492831718178504,2.3492831718178504,Matched AI Lean root values,,0.8552018395419231,-0.5869663333255047,-0.6089259668156922,129,25,pair_13d805d4,1486,0.3924394180123614,0.5572263178507867,0.5425735116591693,1485,all normalized constructors,10
2.490697263356229,2.490697263356229,Matched human Lean root values,,1.5192467910545404,-1.0394723729713684,0.4709061156693267,127,14,pair_13dbafa5,935,0.128700387483082,0.2985851002756311,0.6377077805549622,934,shared binary core,10
2.490697263356229,2.490697263356229,Matched human Lean root values,,1.5192467910545404,-1.0394723729713684,0.4709061156693267,127,14,pair_13dbafa5,935,0.128700387483082,0.2985851002756311,0.6377077805549622,934,all normalized constructors,10
,,Matched AI Lean root values,insufficient tail variation,,,,48,3,pair_13dbafa5,320,,,,319,shared binary core,10
,,Matched AI Lean root values,insufficient tail variation,,,,48,3,pair_13dbafa5,320,,,,319,all normalized constructors,10
2.279953612539476,2.279953612539476,Matched human Lean root values,,1.2866508377303394,-0.7929706140884455,-0.8369449765776013,197,54,pair_1435e660,2849,0.19821601571857284,0.42779494387324823,0.40262349740600023,2848,shared binary core,10
2.279953612539476,2.279953612539476,Matched human Lean root values,,1.2866508377303394,-0.7929706140884455,-0.8369449765776013,197,54,pair_1435e660,2849,0.19821601571857284,0.42779494387324823,0.40262349740600023,2848,all normalized constructors,10
2.4029543906457413,2.4029543906457413,Matched AI Lean root values,,2.0534516249268835,-0.5653233926731261,-0.47124859672382685,225,96,pair_1435e660,4316,0.04002879682895037,0.5718538203788935,0.6374632187527798,4315,shared binary core,10
2.4029543906457413,2.4029543906457413,Matched AI Lean root values,,2.0534516249268835,-0.5653233926731261,-0.47124859672382685,225,96,pair_1435e660,4316,0.04002879682895037,0.5718538203788935,0.6374632187527798,4315,all normalized constructors,10
2.3223993955966504,2.3223993955966504,Matched human Lean root values,,1.848387205292293,-1.223173695546532,-1.254905914540429,228,144,pair_149000e5,6050,0.06454634831086127,0.22126409850829754,0.2095129166637496,6049,shared binary core,10
2.3223993955966504,2.3223993955966504,Matched human Lean root values,,1.848387205292293,-1.223173695546532,-1.254905914540429,228,144,pair_149000e5,6050,0.06454634831086127,0.22126409850829754,0.2095129166637496,6049,all normalized constructors,10
2.235685684124336,2.235685684124336,Matched AI Lean root values,,1.7924080595332974,-1.4459657047340218,-1.487276495688001,319,185,pair_149000e5,8309,0.07306762472364776,0.1481868212239569,0.13694179967838,8308,shared binary core,10
