pair,side,source,status,source_claims,root_nodes,root_node_digits,term_lets,matched,match_share,unambiguous_matched,term_uses,zero_term_use,one_term_use,multi_term_use,polarized_term_use,reuse_excess,potential_inlining_nodes
pair_d0f4e71a,a,math_train,ok,14,12556838,8,36,14,1.0,8,44,1,4,9,10,31,16245094
pair_d0f4e71a,h,math_train,ok,3,1087344,7,15,3,1.0,1,5,0,1,2,2,2,311120
pair_d1001904,a,cn_k12,ok,30,1229015,7,32,30,1.0,0,19,12,17,1,13,1,54559
pair_d1001904,h,cn_k12,ok,2,716959,6,4,2,1.0,0,2,0,2,0,0,0,0
pair_d10fa814,a,olympiads,ok,6,99301,5,6,6,1.0,4,6,0,6,0,0,0,0
pair_d10fa814,h,olympiads,ok,0,62819,5,2,0,1.0,0,0,0,0,0,0,0,0
pair_d11ec1f8,a,olympiads,ok,11,573196,6,12,11,1.0,7,16,2,6,3,5,7,248587
pair_d11ec1f8,h,olympiads,ok,0,2535,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_d123ff17,a,math_train,ok,0,33305,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d123ff17,h,math_train,ok,0,141110,6,1,0,1.0,0,0,0,0,0,0,0,0
pair_d12f7bbf,a,aops_forum,ok,1,22706,5,1,1,1.0,1,1,0,1,0,0,0,0
pair_d12f7bbf,h,aops_forum,ok,1,49907,5,1,1,1.0,1,1,0,1,0,0,0,0
pair_d14f424f,a,math_test,ok,8,241566,6,10,8,1.0,6,6,2,6,0,2,0,0
pair_d14f424f,h,math_test,ok,8,79942,5,8,8,1.0,3,8,0,8,0,0,0,0
pair_d19c4998,a,math_test,ok,12,1076392,7,19,12,1.0,12,17,0,7,5,5,5,816152
pair_d19c4998,h,math_test,ok,2,387092,6,4,2,1.0,2,3,0,1,1,1,1,116846
pair_d19c4bbf,a,olympiads,ok,3,15312,5,3,3,1.0,3,4,1,1,1,2,2,1314
pair_d19c4bbf,h,olympiads,ok,0,56912,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d1c0f46b,a,math_test,ok,10,2063458,7,26,10,1.0,10,13,5,0,5,10,8,1919088
pair_d1c0f46b,h,math_test,ok,4,176537,6,7,4,1.0,3,7,0,3,1,1,3,113871
pair_d1d49554,a,olympiads,ok,27,420465,6,27,27,1.0,21,47,0,17,10,10,20,609414
pair_d1d49554,h,olympiads,ok,18,2132465,7,26,18,1.0,18,11,7,11,0,7,0,0
pair_d1f2116b,a,number_theory,ok,0,221,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_d1f2116b,h,number_theory,ok,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0
pair_d203b1a6,a,math_train,ok,1,28789,5,1,1,1.0,1,2,0,0,1,1,1,24391
pair_d203b1a6,h,math_train,ok,0,27343,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d223f683,a,cn_contest,ok,14,2075912,7,14,14,1.0,12,24,2,5,7,9,12,2003022
pair_d223f683,h,cn_contest,ok,2,32312,5,3,2,1.0,2,2,0,2,0,0,0,0
pair_d2343074,a,aops_forum,ok,0,1835145,7,0,0,1.0,0,0,0,0,0,0,0,0
pair_d2343074,h,aops_forum,ok,0,14054135,8,0,0,1.0,0,0,0,0,0,0,0,0
pair_d238af45,a,math_test,ok,0,6125,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_d238af45,h,math_test,ok,0,93933,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d23932f1,a,math_train,ok,0,85,2,0,0,1.0,0,0,0,0,0,0,0,0
pair_d23932f1,h,math_train,ok,0,493,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_d23bc2b7,a,olympiads,ok,0,14960415,8,0,0,1.0,0,0,0,0,0,0,0,0
pair_d23bc2b7,h,olympiads,ok,8,1128022,7,15,8,1.0,7,19,1,3,4,5,12,4289541
pair_d2889c11,a,olympiads,ok,17,271643,6,17,17,1.0,7,17,5,8,4,9,5,225520
pair_d2889c11,h,olympiads,ok,3,79005,5,10,3,1.0,2,5,0,1,2,2,2,446
pair_d29cd665,a,math_train,ok,0,200693,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_d29cd665,h,math_train,ok,0,519317,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_d2bf503e,a,math_train,ok,0,2435,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_d2bf503e,h,math_train,ok,0,5851,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_d2c009c2,a,olympiads,ok,0,2761545,7,0,0,1.0,0,0,0,0,0,0,0,0
pair_d2c009c2,h,olympiads,ok,0,11521228,8,0,0,1.0,0,0,0,0,0,0,0,0
pair_d2cedae2,a,aops_forum,ok,7,23083047,8,7,7,1.0,7,4,3,4,0,3,0,0
pair_d2cedae2,h,aops_forum,ok,10,28526374,8,10,10,1.0,4,21,0,7,3,3,11,175923
pair_d2f80dc8,a,cn_contest,ok,5,1314671,7,5,5,1.0,3,6,1,2,2,3,2,43257
pair_d2f80dc8,h,cn_contest,ok,5,1228353,7,5,5,1.0,5,4,1,4,0,1,0,0
pair_d2f8657f,a,olympiads_ref,ok,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0
pair_d2f8657f,h,olympiads_ref,ok,0,389,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_d3151173,a,amc_aime,ok,39,487538,6,51,39,1.0,39,105,0,5,34,34,66,520118
pair_d3151173,h,amc_aime,ok,39,480956,6,51,39,1.0,39,105,0,5,34,34,66,520118
pair_d31b29c5,a,amc_aime,ok,6,496919,6,6,6,1.0,6,3,3,3,0,3,0,0
pair_d31b29c5,h,amc_aime,ok,0,344402,6,2,0,1.0,0,0,0,0,0,0,0,0
pair_d31fa7f4,a,olympiads_ref,ok,0,180699,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_d31fa7f4,h,olympiads_ref,ok,0,83259,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d3386314,a,math_train,ok,3,78614,5,3,3,1.0,3,3,1,1,1,2,1,1641
pair_d3386314,h,math_train,ok,0,70743,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d339e847,a,olympiads,ok,10,240959,6,10,10,1.0,10,14,0,8,2,2,4,1636
pair_d339e847,h,olympiads,ok,3,12251,5,3,3,1.0,3,5,0,1,2,2,2,302
pair_d354e6bc,a,math_train,ok,4,183908,6,4,4,1.0,4,4,0,4,0,0,0,0
pair_d354e6bc,h,math_train,ok,4,52796,5,4,4,1.0,1,4,0,4,0,0,0,0
pair_d38422a1,a,olympiads,ok,5,662396,6,5,5,1.0,5,12,2,1,2,4,9,854403
pair_d38422a1,h,olympiads,ok,20,931288,6,21,20,1.0,7,33,5,6,9,14,18,3067169
pair_d3850cd0,a,amc_aime,ok,1,82324,5,1,1,1.0,1,2,0,0,1,1,1,38951
pair_d3850cd0,h,amc_aime,ok,5,58466,5,5,5,1.0,5,5,0,5,0,0,0,0
pair_d38db9ee,a,cn_k12,ok,4,29815,5,4,4,1.0,4,6,0,2,2,2,2,366
pair_d38db9ee,h,cn_k12,ok,1,9334,4,2,1,1.0,1,1,0,1,0,0,0,0
pair_d3c86379,a,olympiads_ref,ok,0,768655,6,5,0,1.0,0,0,0,0,0,0,0,0
pair_d3c86379,h,olympiads_ref,ok,2,1144940,7,7,2,1.0,2,2,0,2,0,0,0,0
pair_d3d9c433,a,amc_aime,ok,0,271825,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_d3d9c433,h,amc_aime,ok,0,271825,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_d3ea00a1,a,math_test,ok,0,2137,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_d3ea00a1,h,math_test,ok,0,2137,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_d3f04a54,a,olympiads,ok,23,2171717,7,27,23,1.0,5,22,8,9,6,14,7,343905
pair_d3f04a54,h,olympiads,ok,41,2712365,7,43,41,1.0,31,57,11,22,8,19,27,999024
pair_d3fcaf0c,a,amc_aime,ok,13,1048838,7,13,13,1.0,13,0,13,0,0,13,0,0
pair_d3fcaf0c,h,amc_aime,ok,7,169460,6,7,7,1.0,7,9,0,6,1,1,2,35502
pair_d409936d,a,cn_k12,ok,3,373721,6,3,3,1.0,0,7,0,2,1,1,4,183652
pair_d409936d,h,cn_k12,ok,0,310031,6,1,0,1.0,0,0,0,0,0,0,0,0
pair_d43fae54,a,olympiads,ok,3,308306,6,3,3,1.0,3,1,2,1,0,2,0,0
pair_d43fae54,h,olympiads,ok,2,223061,6,2,2,1.0,2,1,1,1,0,1,0,0
pair_d4452d01,a,math_train,ok,0,9803,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_d4452d01,h,math_train,ok,0,6563,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_d45235bd,a,amc_aime,ok,0,43277,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d45235bd,h,amc_aime,ok,5,30196,5,5,5,1.0,5,8,0,4,1,1,3,11085
pair_d455fa1e,a,olympiads,ok,41,971960,6,42,41,1.0,4,45,14,19,8,22,18,1242684
pair_d455fa1e,h,olympiads,ok,42,1617210,7,42,42,1.0,5,72,0,31,11,11,30,1814509
pair_d47d2a35,a,math_test,ok,14,1016383,7,14,14,1.0,5,35,2,4,8,10,23,2002995
pair_d47d2a35,h,math_test,ok,1,481262,6,5,1,1.0,1,1,0,1,0,0,0,0
pair_d48887e1,a,math_test,ok,2,75975,5,2,2,1.0,2,2,0,2,0,0,0,0
pair_d48887e1,h,math_test,ok,0,100641,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_d4baa9a9,a,olympiads_ref,ok,0,3321,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_d4baa9a9,h,olympiads_ref,ok,4,8255,4,4,4,1.0,4,4,0,4,0,0,0,0
pair_d4cca5cc,a,math_test,ok,0,150295,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_d4cca5cc,h,math_test,ok,0,150295,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_d4ce0f91,a,math_test,ok,2,365715,6,2,2,1.0,2,4,1,0,1,2,3,280815
pair_d4ce0f91,h,math_test,ok,0,109035,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_d4dc0de7,a,olympiads,ok,5,193834,6,6,5,1.0,3,5,0,5,0,0,0,0
pair_d4dc0de7,h,olympiads,ok,9,451074,6,9,9,1.0,9,13,0,5,4,4,4,55780
pair_d4f64e9c,a,olympiads,ok,21,1289044,7,24,21,1.0,11,57,9,7,5,14,45,2267720
pair_d4f64e9c,h,olympiads,ok,29,1826940,7,31,29,1.0,13,67,9,9,11,20,47,5456762
pair_d50973f5,a,olympiads,ok,37,493460,6,37,37,1.0,7,22,27,7,3,30,12,44364
pair_d50973f5,h,olympiads,ok,17,444527,6,17,17,1.0,6,17,1,15,1,2,1,61
pair_d51aa77f,a,cn_contest,ok,16,877747,6,16,16,1.0,14,460,2,4,10,12,446,11150557
pair_d51aa77f,h,cn_contest,ok,3,346670,6,7,3,1.0,3,10,0,2,1,1,7,12243
pair_d51e54ee,a,aops_forum,ok,6,1526410,7,6,6,1.0,6,605,0,0,6,6,599,3479317
pair_d51e54ee,h,aops_forum,ok,0,4743863,7,0,0,1.0,0,0,0,0,0,0,0,0
pair_d53ad2da,a,inequalities,ok,1,4054213,7,3,1,1.0,1,1,0,1,0,0,0,0
pair_d53ad2da,h,inequalities,ok,1,6401169,7,3,1,1.0,1,1,0,1,0,0,0,0
pair_d53f8525,a,aops_forum,ok,0,98911,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d53f8525,h,aops_forum,ok,2,13809,5,6,2,1.0,2,6,0,0,2,2,4,668
pair_d541a4c7,a,math_test,ok,0,19587,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d541a4c7,h,math_test,ok,0,19587,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d59a9513,a,olympiads,ok,19,1212443,7,20,19,1.0,13,25,3,9,7,10,9,948558
pair_d59a9513,h,olympiads,ok,0,158145,6,2,0,1.0,0,0,0,0,0,0,0,0
pair_d5af1b18,a,amc_aime,ok,0,393,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_d5af1b18,h,amc_aime,ok,0,1307,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_d5b05620,a,math_train,ok,0,47061,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d5b05620,h,math_train,ok,0,62573,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d5b0a5dc,a,olympiads_ref,ok,28,201549238,9,54,28,1.0,21,1033,3,8,17,20,1008,9996405629
pair_d5b0a5dc,h,olympiads_ref,ok,2,32794350,8,16,2,1.0,2,40,0,0,2,2,38,4075058
pair_d5c1c95c,a,olympiads,ok,0,15991,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d5c1c95c,h,olympiads,ok,0,15991,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d5d78e79,a,olympiads_ref,ok,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0
pair_d5d78e79,h,olympiads_ref,ok,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0
pair_d5d88d6a,a,olympiads_ref,ok,1,472782,6,1,1,1.0,1,1,0,1,0,0,0,0
pair_d5d88d6a,h,olympiads_ref,ok,1,463564,6,1,1,1.0,1,1,0,1,0,0,0,0
pair_d5eb0957,a,math_test,ok,4,1540592,7,4,4,1.0,4,20,0,0,4,4,16,206012
pair_d5eb0957,h,math_test,ok,18,2097082,7,24,18,1.0,8,34,0,10,8,8,16,392
pair_d5f31088,a,amc_aime,ok,22,883291,6,24,22,1.0,6,42,2,10,10,12,22,1289398
pair_d5f31088,h,amc_aime,ok,10,604262,6,20,10,1.0,2,14,0,7,3,3,4,4611
pair_d5ffb2e2,a,cn_k12,ok,1,280840,6,1,1,1.0,1,1,0,1,0,0,0,0
pair_d5ffb2e2,h,cn_k12,ok,0,183045,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_d60302a3,a,math_train,ok,14,531520,6,22,14,1.0,4,15,1,11,2,3,2,490
pair_d60302a3,h,math_train,ok,3,60434,5,5,3,1.0,3,5,0,2,1,1,2,278
pair_d6143792,a,olympiads_ref,ok,18,523400,6,20,18,1.0,10,154,3,2,13,16,139,1101795
pair_d6143792,h,olympiads_ref,ok,8,537635,6,8,8,1.0,4,87,3,3,2,5,82,6613053
pair_d6175c27,a,math_test,ok,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0
pair_d6175c27,h,math_test,ok,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0
pair_d62c28c7,a,olympiads_ref,ok,0,2439,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_d62c28c7,h,olympiads_ref,ok,0,11569,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d62cdfbf,a,olympiads,ok,8,1637398,7,8,8,1.0,8,17,5,1,2,7,14,6280330
pair_d62cdfbf,h,olympiads,ok,10,1922484,7,10,10,1.0,10,9,7,1,2,9,6,2622822
pair_d64b87ab,a,cn_contest,ok,0,133,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_d64b87ab,h,cn_contest,ok,1,1436,4,1,1,1.0,1,1,0,1,0,0,0,0
pair_d659df40,a,number_theory,ok,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0
pair_d659df40,h,number_theory,ok,1,23905,5,5,1,1.0,1,1,0,1,0,0,0,0
pair_d65c7cb3,a,number_theory,ok,0,173695,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_d65c7cb3,h,number_theory,ok,0,174065,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_d66a1b34,a,olympiads_ref,ok,0,4304372,7,0,0,1.0,0,0,0,0,0,0,0,0
pair_d66a1b34,h,olympiads_ref,ok,7,1934953,7,15,7,1.0,5,8,1,4,2,3,2,28315
pair_d66b4ef1,a,number_theory,ok,0,6467,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_d66b4ef1,h,number_theory,ok,0,6467,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_d67d2705,a,olympiads,ok,0,737,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_d67d2705,h,olympiads,ok,0,167,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_d70377fc,a,math_test,ok,1,130774,6,1,1,1.0,1,1,0,1,0,0,0,0
pair_d70377fc,h,math_test,ok,1,149013,6,2,1,1.0,1,1,0,1,0,0,0,0
pair_d705647f,a,olympiads,ok,11,152715,6,13,11,1.0,7,18,0,7,4,4,7,99340
pair_d705647f,h,olympiads,ok,2,90770,5,3,2,1.0,2,4,0,0,2,2,2,44905
pair_d7118ee1,a,olympiads,ok,5,1084691,7,5,5,1.0,5,354,0,0,5,5,349,13877667
pair_d7118ee1,h,olympiads,ok,24,264514,6,61,24,1.0,14,34,3,12,9,12,13,183593
pair_d71a4f84,a,math_train,ok,8,329715,6,9,8,1.0,8,8,4,3,1,5,4,427308
pair_d71a4f84,h,math_train,ok,2,221879,6,3,2,1.0,2,2,0,2,0,0,0,0
pair_d72cfd93,a,olympiads,ok,23,1364459,7,23,23,1.0,7,15,13,7,3,16,5,1891759
pair_d72cfd93,h,olympiads,ok,0,1070436,7,1,0,1.0,0,0,0,0,0,0,0,0
pair_d73e9d02,a,olympiads_ref,ok,10,1819466,7,10,10,1.0,8,12,4,3,3,7,6,2194108
pair_d73e9d02,h,olympiads_ref,ok,11,1529722,7,34,11,1.0,5,13,0,9,2,2,2,484413
pair_d746cf8d,a,aops_forum,ok,12,1649612,7,14,12,1.0,9,20,3,6,3,6,11,726154
pair_d746cf8d,h,aops_forum,ok,10,6282023,7,47,10,1.0,5,13,0,7,3,3,3,143322
pair_d74f63f3,a,math_train,ok,0,205547,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_d74f63f3,h,math_train,ok,1,205808,6,1,1,1.0,1,1,0,1,0,0,0,0
pair_d7559556,a,olympiads_ref,ok,0,16937,5,1,0,1.0,0,0,0,0,0,0,0,0
pair_d7559556,h,olympiads_ref,ok,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0
pair_d7575e2f,a,olympiads,ok,12,15436621,8,16,12,1.0,10,216,1,2,9,10,205,107144569
pair_d7575e2f,h,olympiads,ok,14,123240,6,15,14,1.0,6,18,0,12,2,2,4,88212
pair_d759159d,a,olympiads,ok,14,1003443,7,24,14,1.0,9,47,2,0,12,14,35,1316983
pair_d759159d,h,olympiads,ok,13,891448,6,13,13,1.0,13,27,3,5,5,8,17,54614
pair_d75ab4ea,a,aops_forum,ok,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0
pair_d75ab4ea,h,aops_forum,ok,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0
pair_d761d38d,a,math_test,ok,0,65,2,0,0,1.0,0,0,0,0,0,0,0,0
pair_d761d38d,h,math_test,ok,0,65,2,0,0,1.0,0,0,0,0,0,0,0,0
pair_d7695681,a,cn_k12,ok,4,366209,6,6,4,1.0,0,0,4,0,0,4,0,0
pair_d7695681,h,cn_k12,ok,3,92306,5,6,3,1.0,3,6,0,1,2,2,3,73833
pair_d770fbd5,a,cn_contest,ok,6,480048,6,7,6,1.0,6,10,1,3,2,3,5,50897
pair_d770fbd5,h,cn_contest,ok,5,1096830,7,5,5,1.0,5,13,0,3,2,2,8,83570
pair_d77228a4,a,olympiads_ref,ok,1,10144,5,1,1,1.0,1,1,0,1,0,0,0,0
pair_d77228a4,h,olympiads_ref,ok,2,11671,5,2,2,1.0,2,2,0,2,0,0,0,0
pair_d7744818,a,amc_aime,ok,2,142398,6,2,2,1.0,2,2,0,2,0,0,0,0
pair_d7744818,h,amc_aime,ok,0,13008,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d78203e9,a,olympiads,ok,0,53894,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d78203e9,h,olympiads,ok,3,56635,5,3,3,1.0,3,3,0,3,0,0,0,0
pair_d7a8b9dd,a,math_train,ok,0,141353,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_d7a8b9dd,h,math_train,ok,0,42549,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d7b68dc3,a,secondary_math,ok,10,2324073,7,12,8,0.8,6,57,0,2,6,6,49,8643680
pair_d7b68dc3,h,secondary_math,ok,20,1880825,7,26,19,0.95,17,46,3,7,9,12,30,1584406
pair_d7c0b0b3,a,amc_aime,ok,0,77881,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d7c0b0b3,h,amc_aime,ok,0,55861,5,4,0,1.0,0,0,0,0,0,0,0,0
pair_d7c51321,a,olympiads,ok,3,176728,6,3,3,1.0,3,3,1,1,1,2,1,3
pair_d7c51321,h,olympiads,ok,0,87377,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d7c9fb6c,a,math_test,ok,1,124570,6,1,1,1.0,1,1,0,1,0,0,0,0
pair_d7c9fb6c,h,math_test,ok,3,81319,5,3,3,1.0,3,3,0,3,0,0,0,0
pair_d7f14a59,a,cn_k12,ok,12,663229,6,12,12,1.0,0,16,4,4,4,8,8,51022
pair_d7f14a59,h,cn_k12,ok,2,422647,6,4,2,1.0,0,1,1,1,0,1,0,0
pair_d809415a,a,olympiads_ref,ok,3,489420,6,6,3,1.0,3,3,0,3,0,0,0,0
pair_d809415a,h,olympiads_ref,ok,6,472269,6,9,6,1.0,6,10,0,4,2,2,4,5396
pair_d80f9e15,a,math_train,ok,0,50607,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d80f9e15,h,math_train,ok,0,50607,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d827cd0a,a,math_test,ok,1,127930,6,1,1,1.0,1,1,0,1,0,0,0,0
pair_d827cd0a,h,math_test,ok,0,114856,6,1,0,1.0,0,0,0,0,0,0,0,0
pair_d828c57b,a,cn_contest,ok,34,8756219,7,34,34,1.0,7,20101,1,4,29,30,20068,940450952
pair_d828c57b,h,cn_contest,ok,1,11110087,8,5,1,1.0,0,1,0,1,0,0,0,0
pair_d82e470e,a,olympiads_ref,ok,1,32033,5,1,1,1.0,1,1,0,1,0,0,0,0
pair_d82e470e,h,olympiads_ref,ok,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0
pair_d83bc737,a,math_train,ok,1,9705,4,1,1,1.0,1,1,0,1,0,0,0,0
pair_d83bc737,h,math_train,ok,0,7939,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_d84ba343,a,olympiads,ok,3,56432,5,3,3,1.0,3,4,0,2,1,1,1,633
pair_d84ba343,h,olympiads,ok,2,105114,6,4,2,1.0,2,5,0,1,1,1,3,1899
pair_d84df30f,a,olympiads,ok,4,12643,5,4,4,1.0,4,4,0,4,0,0,0,0
pair_d84df30f,h,olympiads,ok,0,2221,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_d85bf8ed,a,cn_contest,ok,1,23631,5,1,1,1.0,1,1,0,1,0,0,0,0
pair_d85bf8ed,h,cn_contest,ok,1,23631,5,1,1,1.0,1,1,0,1,0,0,0,0
pair_d869cc1a,a,math_test,ok,0,105159,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_d869cc1a,h,math_test,ok,0,80559,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d86b8007,a,math_test,ok,8,578183,6,8,8,1.0,3,8,0,8,0,0,0,0
pair_d86b8007,h,math_test,ok,5,479940,6,5,5,1.0,3,5,0,5,0,0,0,0
pair_d86dcf6a,a,olympiads,ok,8,1005689,7,8,8,1.0,8,4,4,4,0,4,0,0
pair_d86dcf6a,h,olympiads,ok,13,1642511,7,13,13,1.0,11,10,5,6,2,7,2,158350
pair_d87771de,a,cn_k12,ok,1,327352,6,2,1,1.0,1,0,1,0,0,1,0,0
pair_d87771de,h,cn_k12,ok,0,551971,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_d8b97176,a,olympiads,ok,5,2670582,7,6,5,1.0,5,6,1,2,2,3,2,23399
pair_d8b97176,h,olympiads,ok,1,2581632,7,2,1,1.0,1,1,0,1,0,0,0,0
pair_d8f4a871,a,olympiads,ok,5,286113,6,6,5,1.0,1,25,0,3,2,2,20,1418020
pair_d8f4a871,h,olympiads,ok,1,262685,6,0,0,0.0,0,0,0,0,0,0,0,0
pair_d9029820,a,cn_contest,ok,20,3735755,7,20,20,1.0,6,20,11,5,4,15,11,1346351
pair_d9029820,h,cn_contest,ok,12,1667214,7,12,12,1.0,2,13,1,10,1,2,2,1346234
pair_d918b30a,a,math_train,ok,1,113841,6,1,1,1.0,1,1,0,1,0,0,0,0
pair_d918b30a,h,math_train,ok,0,276945,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_d91e2dc7,a,amc_aime,ok,24,11983061,8,56,24,1.0,8,105,0,1,23,23,81,20762018
pair_d91e2dc7,h,amc_aime,ok,24,11983061,8,56,24,1.0,8,105,0,1,23,23,81,20762018
pair_d92632b4,a,aops_forum,ok,0,473125,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_d92632b4,h,aops_forum,ok,0,347771,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_d9277ea4,a,math_test,ok,0,16803,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d9277ea4,h,math_test,ok,0,16803,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d94003e5,a,olympiads,ok,2,186062,6,2,2,1.0,2,2,0,2,0,0,0,0
pair_d94003e5,h,olympiads,ok,0,92953,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d94804fa,a,math_train,ok,24,4196294,7,26,24,1.0,12,52,8,3,13,21,36,6323394
pair_d94804fa,h,math_train,ok,8,193241,6,13,8,1.0,2,8,0,8,0,0,0,0
pair_d960433c,a,olympiads_ref,ok,4,12291597,8,4,4,1.0,4,8,0,1,3,3,4,78468
pair_d960433c,h,olympiads_ref,ok,13,17233728,8,15,13,1.0,13,17,1,9,3,4,5,1440289
pair_d96197fd,a,inequalities,ok,0,6450649,7,0,0,1.0,0,0,0,0,0,0,0,0
pair_d96197fd,h,inequalities,ok,0,2709833,7,0,0,1.0,0,0,0,0,0,0,0,0
pair_d96ed8ac,a,math_test,ok,0,4825,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_d96ed8ac,h,math_test,ok,0,78829,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_d9b966ca,a,math_test,ok,18,4515702,7,24,18,1.0,3,20,1,14,3,4,3,3651295
pair_d9b966ca,h,math_test,ok,1,849428,6,9,1,1.0,1,3,0,0,1,1,2,777324
pair_d9e524cd,a,olympiads,ok,0,547,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_d9e524cd,h,olympiads,ok,0,547,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_da17b2ca,a,math_test,ok,0,11323,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_da17b2ca,h,math_test,ok,0,11053,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_da1b22a7,a,math_test,ok,0,8199,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_da1b22a7,h,math_test,ok,1,46694,5,2,1,1.0,1,1,0,1,0,0,0,0
pair_da3b17ea,a,olympiads,ok,34,117730303,9,42,34,1.0,5,91,10,16,8,18,67,950464856
pair_da3b17ea,h,olympiads,ok,25,5437423,7,52,25,1.0,11,42,2,15,8,10,19,33229593
pair_da3e1a21,a,math_train,ok,4,155500,6,4,4,1.0,2,4,0,4,0,0,0,0
pair_da3e1a21,h,math_train,ok,0,1589639,7,0,0,1.0,0,0,0,0,0,0,0,0
pair_da508454,a,amc_aime,ok,0,9009,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_da508454,h,amc_aime,ok,0,38310,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_da514e4c,a,olympiads,ok,12,242601,6,12,12,1.0,7,11,3,7,2,5,2,44131
