uuid,source,h_n_lines,h_n_tactics,h_n_have,h_n_premise_refs,h_premises_loose,h_premises_strict,a_n_lines,a_n_tactics,a_n_have,a_n_premise_refs,a_premises_loose,a_premises_strict
4186e71a-0228-5fd9-b4dc-5e324941a67b,amc_aime,143,113,24,27,13,9,13,4,3,2,5,1
17275427-5c9f-583c-a858-c5a3dfa1bca2,amc_aime,10,2,0,5,4,2,18,5,0,3,4,2
1927cbd2-b325-55de-a089-524f978e9712,olympiads,31,17,1,4,7,3,57,27,14,4,7,3
8710c827-d4d8-58f7-8d45-4d1b88d45116,olympiads,24,9,4,4,3,1,29,12,3,16,5,4
a42b24c3-d05c-563c-815b-2d8e8b7065b2,olympiads,20,9,7,1,3,1,19,7,7,22,6,4
450266b0-530d-5044-9dd4-8c9d98982e78,olympiads_ref,61,27,13,2,4,1,105,40,23,31,12,10
d2f80dc8-4c52-5f86-8bd7-c8b96e8c1a5d,cn_contest,23,12,5,3,3,2,25,10,5,2,3,2
d73e9d02-061c-508a-ac10-3dee8cce7b1d,olympiads_ref,77,48,28,33,16,13,33,13,10,1,2,0
6e09a8ab-0b08-5214-b09d-a5998bb287db,amc_aime,26,11,1,5,7,2,18,9,1,4,6,1
8b90dce5-fec0-571a-956b-7ff9835337be,cn_k12,6,2,1,7,6,1,12,5,2,7,6,1
eab8b4da-f3a6-53de-9339-5c822801b320,olympiads,12,5,0,3,4,1,22,5,1,3,4,1
9552c201-3998-5451-83a5-d7a23f732a64,math_test,34,21,3,46,21,16,80,27,18,9,6,1
8b601ce7-6679-5373-84c2-80ca2ca37bd6,olympiads_ref,22,26,5,22,13,9,3,0,0,1,3,1
63896e5d-acc4-5eaf-bad5-61eb076f9367,olympiads,107,44,45,60,8,7,102,40,30,22,6,5
e8ca1e29-d08c-5737-8ae4-cdeddab4a2b2,olympiads_ref,100,49,17,38,11,9,28,10,8,3,4,2
b279827a-4183-5702-9fe3-48f4b58d922b,amc_aime,65,44,12,40,11,7,66,34,12,82,20,16
faafdcfc-be65-5927-8ea9-822678797dd7,math_test,62,22,6,4,3,1,17,8,2,4,4,2
71d13815-237a-55ce-b459-1242d572aa2c,math_train,29,14,0,7,8,6,31,13,1,12,12,10
0fa430d1-d38b-59bb-b768-5c59185ac0c3,olympiads,82,50,2,2,2,1,112,53,21,9,7,6
ad18a26b-d347-52c8-ab6e-095fe9076a12,cn_contest,110,57,23,29,15,14,87,49,21,31,11,9
c93bff65-5c28-5117-86ea-813156e4a4e7,math_train,39,18,3,7,7,5,36,14,8,8,6,4
4e5c07d8-dfbd-50d7-a8bc-064c3799ecb2,olympiads,31,15,6,1,2,1,55,24,14,3,4,3
0f5e4e8b-d13e-5e6b-81a6-7de8678ea5a1,olympiads,33,11,10,21,5,4,26,10,7,14,6,5
1e273c45-62b8-562e-8c47-321243b2b42c,math_test,43,19,6,23,8,6,64,24,17,97,12,11
5f14eeba-cde9-51f5-b930-55276864dd71,cn_contest,37,28,17,20,12,9,34,17,12,7,7,4
ed5d2302-f947-56a5-ac73-45ea3389efc9,math_test,33,16,9,24,8,6,27,14,7,21,8,6
d11ec1f8-27b0-5d43-8afd-89b8534500e4,olympiads,9,4,0,1,2,1,49,25,12,3,2,1
41cfe4cb-c33f-5767-a58d-eac513d48142,math_test,52,20,11,2,5,2,34,10,14,4,4,1
66fa86a6-78f9-51a7-88bf-7f4283e3dded,cn_contest,13,2,3,8,5,4,19,3,6,9,5,4
297dd3e0-57e3-5e75-8b4d-6271c2777b7e,inequalities,13,6,2,3,6,1,39,23,16,11,10,5
21cefd25-db31-5161-855f-b7bc9bafd691,math_train,61,40,14,18,11,7,30,12,11,12,7,4
ebc3dd5f-ad7d-573c-bd7f-5307dcd0d5d2,math_train,49,31,2,8,5,3,42,20,7,7,5,3
be7b4d91-2ab3-58a8-baf5-13b5a1bc1a08,olympiads,49,27,3,4,3,1,71,36,20,4,4,3
60a753fd-145d-5ba9-a8f1-9c4835087b04,math_test,31,17,11,17,5,4,32,16,14,34,11,7
5f2b86ca-a5d3-5a56-8658-4b765ad2d8e4,math_train,14,4,1,35,17,12,41,25,8,66,15,10
1dcdc082-4bb4-5fce-bd0e-6a518d035de9,olympiads,19,11,5,5,4,3,32,12,8,1,2,1
6635624d-aa50-5829-b90b-7501b6617908,math_train,18,14,6,5,5,2,97,49,8,9,9,7
158c4bd6-8db5-504d-bb0f-59c35b4128ca,olympiads,38,14,3,14,11,8,37,18,8,9,5,3
a774f900-94bd-5854-ad51-a129f4567225,cn_contest,113,54,19,12,12,9,69,24,25,6,7,4
6801c12d-ddfd-5cd5-9dc5-9f48864efefc,olympiads_ref,55,23,13,16,12,11,53,28,19,8,3,2
515ba40a-bfbe-5c0f-a662-b01c10410c9f,math_train,26,20,4,30,13,5,56,23,17,19,6,3
85d6469b-20f6-5501-bf41-1ca89ef6f99f,math_test,6,4,0,6,4,3,11,2,4,13,12,11
dc1f6d3a-a9e7-5262-9d0c-889fab2bb39e,aops_forum,10,7,0,11,4,0,10,7,0,11,4,0
2730bf34-a424-5453-bf03-3e0faac48fce,math_train,15,8,1,1,2,0,13,3,3,1,2,0
6ede0d35-d877-54e2-8a09-14e6f3181f01,math_test,35,25,1,15,6,5,73,29,16,56,6,5
21d4e69e-07ec-52ac-8831-84ec4dc586ce,olympiads,128,82,24,2,3,2,150,81,25,4,4,3
e3aa46d3-79b2-5c52-8182-3c9f2b147ec7,cn_contest,132,58,23,10,4,3,62,28,25,12,7,6
f37afe5f-32f9-5e89-b441-92168047fe65,amc_aime,45,29,18,14,5,3,76,32,34,4,4,2
9a49a7d5-608d-5fe9-a935-d5eba5e07597,aops_forum,115,57,8,146,33,26,96,43,25,13,5,3
f6dab010-593e-53a6-a7d5-bcac7299d1e1,amc_aime,23,17,0,3,3,0,28,22,0,3,3,0
084c3fd4-e2ca-5bb5-aae2-bd4984e4b1b8,math_train,83,60,29,20,14,13,46,39,10,10,10,9
4253aca8-caa2-5627-9cfa-56f78dd0510d,amc_aime,72,51,15,20,18,15,53,23,14,10,8,6
b5fda230-4fec-50fa-b23a-bfe34e9c9fe0,amc_aime,20,15,4,96,24,21,31,13,10,55,9,6
61901edb-12e3-549b-97e5-5f5288b7fcd4,olympiads,19,5,0,45,10,3,32,21,3,24,10,4
d809415a-24c6-575d-81cb-d67fb8916186,olympiads_ref,54,27,7,14,10,9,13,4,3,6,4,3
efc35467-7f6a-5a7b-8389-d25eeec7e17e,amc_aime,38,29,7,9,7,6,60,30,20,2,4,2
aca67cfc-cb7e-5a1c-9c33-1e7bfd667bc5,olympiads,6,2,0,1,2,0,27,10,8,4,3,1
13de3d6e-d421-5e8a-9431-565395363eb5,amc_aime,6,3,0,4,5,3,23,8,8,5,4,2
36ca2008-2d50-5ade-b225-138520e9648a,olympiads_ref,49,29,4,27,25,21,57,29,23,21,9,7
b3eacfa5-e098-5d07-8ca9-cc08a6c0064b,amc_aime,50,36,16,51,26,23,14,6,2,15,6,4
8f015a7b-f9a8-5661-8998-8aafca43a3d0,cn_k12,72,40,11,4,5,4,141,95,22,6,3,2
f7c33950-b3e6-5081-9668-b1dd1bccd93a,olympiads,19,17,0,10,11,9,12,9,0,7,9,7
b2674d55-c4b7-56bc-bb90-b2be76710814,cn_contest,28,15,5,7,5,3,32,13,8,6,5,3
98367dff-42dc-51c0-b30d-7f735bbe5eb5,aops_forum,1,0,0,1,2,1,2,0,0,1,2,1
14263e8d-65e7-5b44-9fab-e013d76f10e9,math_test,47,21,14,37,14,12,25,12,12,73,9,8
4a8ea74e-ffd0-580f-a427-b7c7ea67e534,olympiads,6,2,0,6,4,3,12,3,2,3,3,2
1ca15334-610c-5fe5-bd90-127c26262974,math_train,66,53,15,13,9,8,103,54,32,62,9,8
456be9d6-3666-5486-be42-3fad6362bab8,olympiads,2,0,0,1,2,1,2,0,0,1,2,1
5db29404-f21b-5b4b-84de-d6456769ccbc,math_test,17,6,1,1,2,1,17,8,5,1,2,1
e289753a-5e54-5fc5-82ef-d5255d80469c,cn_contest,19,8,2,28,9,1,9,4,0,14,8,0
c3a8e335-6fdc-513e-8174-e14be4807686,olympiads,43,43,2,10,8,7,176,67,38,3,4,3
2234b0d3-b45c-58b1-9cfc-a97e6de37ff9,olympiads,16,5,0,1,2,0,19,6,1,1,2,0
e8c1fa49-d585-5cc4-a247-ec399096e9a9,olympiads_ref,45,27,16,15,3,0,107,64,50,79,5,2
572e960e-22bf-5c2f-a1de-f73455886d00,secondary_math,47,22,12,33,5,4,46,14,11,62,5,4
642105aa-cc0a-523f-88f3-7e7c897aa59e,math_train,8,3,0,2,3,1,12,6,0,3,3,1
bbc2f83a-1172-5dc1-8db8-3dfb7cf0c82f,cn_k12,35,20,1,6,3,0,50,17,19,9,9,6
72de498a-6f83-5176-987e-bb92815dcf72,olympiads_ref,53,30,11,31,15,13,5,2,0,5,4,2
5bb138e3-fe9a-58dd-b207-98279a8c499c,math_train,6,1,0,10,9,6,7,4,0,10,9,6
ee0e87ac-fbc7-583a-8c43-027ef2ba99a7,olympiads,84,46,27,1,4,1,99,54,37,12,5,2
232bf198-412d-5559-ac06-162bcb9370d4,math_test,92,58,12,8,8,4,47,28,4,7,8,7
bea018ad-e4ac-57f2-a2ca-c0bfca26c5d0,olympiads,15,5,2,30,8,5,14,4,2,30,8,5
99ee27c0-b3c0-5a10-94bf-5859d0ffe4fa,olympiads,65,31,9,16,7,2,53,23,12,23,8,3
def387c6-0909-5c69-8212-0764bcab92aa,aops_forum,32,18,2,12,5,4,57,33,19,62,7,6
8e7faa3b-2469-51be-8680-ffe9a0361550,olympiads,36,16,10,1,2,0,31,13,5,1,2,0
db84b241-1f1e-5a2c-a467-0431500c42cb,olympiads_ref,55,22,10,7,5,0,32,9,11,6,2,1
6c1c5a83-67eb-5c67-847c-538dbc6e82a4,olympiads,14,6,1,10,11,10,24,14,2,7,6,4
fbe69df8-ccba-58f5-bf85-eb9a2f2ff408,math_train,9,1,0,2,3,1,15,6,0,2,3,1
3c540932-a706-521c-9f82-515749d68b49,math_test,81,45,15,12,11,6,44,27,13,21,9,4
1d1189cc-7d7c-5a74-a8b1-3b02c95d997b,cn_k12,42,19,11,6,7,6,26,14,4,2,3,2
8dcdc926-878b-5d40-8708-6369aeb59a9d,olympiads,22,13,4,8,6,3,41,20,14,23,3,0
9b93f1b7-0a9e-5cb2-8e9e-0ec0116b392e,math_train,4,4,0,2,2,1,18,9,0,3,4,3
59156dfc-26e7-5c75-be39-c4b2350d34c5,olympiads,43,24,2,17,9,6,60,28,19,121,24,22
108c2b76-9c5f-5d07-b818-7ce9723a60ab,cn_k12,67,32,12,2,6,2,83,45,24,16,11,7
d7575e2f-1d30-5cc3-9a93-0625b378d490,olympiads,39,21,15,21,15,14,40,19,12,7,5,4
0159d31f-6038-5c2c-ab82-791f3b3e315a,olympiads,41,17,5,10,4,3,42,19,19,40,4,3
36da045a-2a1f-51a9-b459-319c7bed33a8,olympiads_ref,36,11,2,29,7,6,38,14,14,24,4,3
37a1e423-c795-52c9-b7f8-0c9dd586fe0d,math_test,16,7,4,15,5,4,24,18,7,23,6,5
07bf7efd-e978-50b0-8ad7-6f28bca0ef43,math_train,12,7,0,4,4,2,36,30,8,11,4,1
69bfaa08-a0c4-5135-857a-0901c10d675a,olympiads,19,9,3,5,6,4,17,8,0,4,5,3
5c42e8b8-8a45-5742-8114-1f7f3897b831,math_train,53,31,2,11,8,5,34,22,1,9,7,4
f6e643a0-9aa7-5021-91b7-ddee5f9755bd,math_test,22,7,3,34,6,5,29,13,11,53,6,5
f8026f2d-d7c7-5ce6-95e1-f4454675562b,amc_aime,10,6,0,3,3,0,14,8,0,3,3,0
21296e1b-39c0-5d0d-96b6-8b95b005a8cc,math_train,34,23,5,2,3,2,24,4,5,4,4,3
3182a3e9-7978-5443-8cfd-e8cff3ae737a,secondary_math,94,61,36,40,3,2,98,54,33,63,4,3
0262cdc9-d7e7-5bf4-8eef-3fdfa8dfd041,amc_aime,16,10,2,3,4,3,33,13,5,2,2,1
8352c8da-589c-54d1-b92a-582dfa557de9,math_test,78,59,15,41,16,13,46,16,18,11,3,1
7b07d3c2-1be8-5095-a11e-95732e710280,math_train,5,2,0,2,2,1,32,13,9,29,5,4
00e0db33-1d93-52dc-a87d-ae17b974d735,olympiads,66,31,17,15,5,4,62,24,14,30,5,4
de04a0ae-7666-5e4c-9ad9-1b35c757c823,olympiads,19,8,0,7,4,0,21,11,0,8,5,1
6d4a6a7f-46b5-5094-b1bb-58315e8623ae,math_train,10,6,0,5,2,0,14,9,0,5,2,0
de09857b-4f6a-5022-8170-bbe64512e0a4,olympiads_ref,51,21,13,2,4,2,36,19,15,18,9,7
b0ad8896-40dd-5053-ba9b-8afb4f70cdf2,math_train,65,40,11,12,7,2,53,30,16,6,5,2
72c4f9d9-063e-5f6f-b435-942180a823fe,math_test,8,3,0,10,4,3,3,1,0,9,4,3
4c5644a7-0015-57e6-80cd-d800f8422369,amc_aime,38,20,6,18,15,12,70,26,24,30,11,8
e0bf2d65-26df-53e7-8332-fff9581a6387,math_train,7,2,0,9,6,5,10,3,2,40,5,4
68f736e1-b6b6-54d9-81d1-e2f8abc3a33e,olympiads,108,58,49,14,6,5,47,21,15,11,6,5
aeeb40db-2f0f-589d-aa16-662436ac0792,math_train,3,3,0,3,3,1,14,5,4,13,13,11
890f80cf-5ecd-579b-8478-168c4b704eb8,math_test,77,38,14,17,11,9,21,8,5,1,2,0
dd910f6b-2968-5e6d-84d0-f022c16bcb5c,aops_forum,9,5,2,4,5,4,13,6,4,4,5,4
277694b9-644d-58d4-803c-dbb55326c44d,math_test,23,13,1,14,13,3,54,19,16,57,17,8
4860e4db-088d-5cf4-af7d-c888837fc1c2,olympiads,48,25,11,6,6,4,40,16,9,3,4,2
45b25f4e-2c16-5605-b583-053b42247214,olympiads_ref,14,8,3,1,2,0,13,3,1,1,2,0
5a8e9a1a-a196-5457-a9ba-e4d1228b5f4a,olympiads,65,27,13,26,13,10,26,12,7,4,3,2
1eb165a1-7062-5f5a-9a60-87a0b909df9b,amc_aime,11,4,4,8,3,1,13,6,0,8,3,1
87dd3123-6e42-5550-bc24-59c46b922f12,olympiads,31,14,5,3,4,3,44,20,13,2,3,2
6bd2438d-a61b-5d78-969d-cd45d788229a,olympiads,18,7,3,1,2,1,27,2,4,1,2,1
172ffd3e-159a-570c-b9a2-97f91c2e9aef,math_train,58,26,11,61,15,7,85,38,27,74,16,8
9d8c286c-8b3e-5c1c-a620-48acad04f060,amc_aime,23,11,0,4,6,1,48,18,20,11,9,4
9d85a1f2-b6b3-5283-9ea6-93de6a793074,olympiads,61,31,23,18,7,5,55,31,22,46,6,4
f1d192a2-96ed-567b-9b30-c9696b766f0a,number_theory,14,5,7,17,13,10,81,31,32,53,18,15
45b076b8-fa76-5103-9ae1-92be3d1b133f,math_train,23,12,5,8,7,5,34,16,13,3,4,2
dd243907-4426-53e2-9eb2-51de6872242c,olympiads,15,10,4,13,12,9,48,21,11,9,8,5
d5f31088-76af-576d-913e-3fdba9ab8fbf,amc_aime,63,28,20,2,4,2,68,28,22,8,8,6
906f8b69-c311-5986-83ab-b6d178da75a9,math_train,33,16,6,1,5,0,43,20,12,1,5,0
8b19bf1f-fdc7-5125-9b80-a99f3683a106,number_theory,34,18,2,31,9,6,30,10,8,29,6,3
226cb42e-65f2-5cc3-9cd0-976f4dd84ffb,amc_aime,11,8,2,2,4,2,24,9,7,25,13,11
f2a5e7c2-f973-5fa6-bf56-1e7fa6df583a,math_train,17,11,5,11,8,4,18,7,6,8,5,1
8bccc147-9597-5bd5-bfde-3ebeff9827eb,secondary_math,16,7,1,3,3,1,28,10,7,2,3,1
a3a25b5d-5be9-5074-99ee-55047cc90463,number_theory,5,2,1,2,4,2,7,2,1,2,4,2
249837f1-b965-559d-b280-350a4cddda71,amc_aime,37,22,8,12,7,4,17,9,3,6,3,0
06ca221d-50c6-5c81-a03b-14e494bf93ab,math_train,88,39,8,60,14,13,85,40,10,2,3,2
90701cbc-358d-5b64-b3e6-75c0ba74c082,math_test,44,28,12,5,7,4,48,19,12,12,8,5
ac077fd9-0638-5bf9-9714-95669203672c,number_theory,29,23,7,34,20,16,34,25,8,41,21,17
8cef42ab-9827-5b8b-8843-dd4736d4f72b,math_test,26,17,6,41,9,8,19,7,8,26,6,5
3d298fa2-f5fc-5cac-af43-35fddd221f5e,olympiads,28,19,5,5,5,4,30,14,10,6,4,3
dd457978-a16d-5bcf-be6a-825bd0fe287c,secondary_math,12,8,1,2,3,1,13,6,0,1,2,0
0da16687-84c4-5dcb-bc9d-b7b2b7d848c4,olympiads,18,7,4,13,5,4,38,16,15,24,5,4
53290747-aa04-5bb0-a5ee-23c24d40d328,math_train,2,0,0,1,2,0,14,6,2,1,2,0
dc0a3748-341c-531d-a1a4-f30a7898d1ab,math_test,35,27,5,8,5,4,59,28,10,1,2,1
c0d0a7f8-6101-5e27-b14c-f237872c7085,secondary_math,12,4,2,4,6,4,33,14,5,9,7,5
1ea042ec-2381-52b6-97b3-f914aa475ece,olympiads,41,29,6,7,8,7,38,16,7,3,5,4
249b2920-0129-5511-84a1-b555e263e124,amc_aime,16,7,3,9,8,5,33,14,8,4,4,1
d761d38d-99c9-59f7-b9fa-8aff99562694,math_test,2,1,0,2,2,1,2,0,0,2,2,1
b32fd6b2-5564-5949-b551-c951638f171f,olympiads_ref,14,8,4,17,3,2,6,4,3,4,4,3
6c2bd92c-f5bb-58d1-aacc-2d2f3ea4df31,amc_aime,93,53,6,71,42,38,75,36,18,18,8,7
6a1cd1c6-693c-58cf-afc7-e4f04cdd7281,math_test,61,39,18,8,6,5,50,26,11,4,3,2
c76ace53-7349-5ed5-8f35-012c36aa7613,math_test,11,3,0,3,4,0,23,9,4,3,3,0
93fb0c19-47d0-5215-9508-a21d19496cf4,olympiads,136,64,50,42,13,12,76,37,21,17,4,3
759b2a60-49d6-5e78-be53-b830a8f07381,math_test,6,2,0,6,3,0,6,3,2,6,3,0
6a9d783c-e483-5caf-9e24-36ce731fdca5,olympiads,25,13,3,2,3,1,37,15,3,3,2,1
468a8357-3267-55fb-9a6c-310f306562ca,olympiads,60,32,19,6,3,2,52,25,19,8,3,2
ec7f806f-b2c5-510f-bc50-f161823167f4,math_train,37,23,12,18,3,0,9,3,1,11,6,3
bd9c709f-1b35-5a0f-a507-7eb08569c3bb,olympiads_ref,44,22,11,7,6,3,63,27,14,16,6,3
4acf0825-8275-51ea-91e5-3beb1dc3577c,aops_forum,4,0,0,8,5,2,9,3,0,8,5,2
e80788b2-a393-5e84-bd1e-6ad2aa5f984f,math_test,6,5,0,4,4,3,28,12,8,19,5,4
80935447-2b45-5dfa-b0b3-28424bba5e90,amc_aime,14,7,1,4,4,1,11,4,0,2,3,0
3cd000e2-b214-5859-a421-607f50ecb140,math_test,29,14,2,4,6,0,47,15,14,1,5,0
ba16553b-38b5-5c64-9832-3a5f919fcf6f,olympiads_ref,28,13,1,7,6,4,31,8,9,1,2,0
6709058c-d34a-5053-baa6-b56c6972fd47,math_test,32,12,4,9,7,4,82,40,31,38,7,5
32e87abf-f0dc-5371-9d25-6f6c12070a9e,cn_k12,30,21,3,2,5,0,49,31,13,19,9,4
a269bca4-d650-5756-90da-e09cd8c64538,olympiads,69,54,12,38,30,25,21,8,3,1,2,0
a00e8681-b17d-5cb5-870b-a36e8aaab6a2,olympiads,32,14,7,3,3,2,24,11,6,1,2,1
b413011a-9673-52e6-8e6c-38d22e807bd5,amc_aime,30,15,3,28,15,14,68,31,26,85,15,14
fcc88f87-3e84-58ee-b8df-0a09c0f8080d,olympiads,35,20,9,2,6,2,42,25,13,2,6,2
603e953b-3cd2-5bc3-8c86-5e78fa3abe25,olympiads,10,5,1,2,8,5,16,6,4,2,8,5
7bbce5ab-871b-5bbf-a445-4c4881db0202,cn_k12,43,18,4,17,13,10,67,29,27,10,10,7
3e0af63e-a9d6-5f57-b098-407979c4120f,olympiads,14,7,2,8,6,5,72,33,36,79,7,6
f4e30868-376b-5505-b2a4-d48ef8b586eb,amc_aime,23,12,2,2,4,2,12,4,3,4,4,2
fc8e6bd0-b9c9-57fa-9aad-a15b337d880c,olympiads,108,53,38,76,8,7,52,22,12,56,5,4
91985085-b857-5d05-a0eb-6ad636ad2aa4,olympiads_ref,14,6,4,6,8,6,26,14,6,4,6,4
fd04ceea-43c6-572e-84f5-47c28d1abdbe,math_test,31,17,3,5,6,4,39,25,2,4,5,4
0246fb93-9689-5b67-9bad-461d483e0965,amc_aime,40,27,13,1,2,1,29,10,10,1,2,1
ae0d18d0-a763-5650-82f0-2eb751eba1a6,olympiads,68,26,7,7,9,4,78,27,26,44,8,3
f7bc8dce-a010-58b3-8120-e5005752006b,olympiads,36,17,10,2,10,1,51,29,23,2,10,1
9444b9df-2ae6-5490-9ba5-4f39f15c3b3a,math_test,11,6,0,2,3,1,21,11,0,1,2,0
61ff5813-d2b4-5b88-a064-21685c47bb69,amc_aime,48,19,13,7,3,0,42,14,18,9,4,1
3fe9d396-e010-5d75-81dc-292c33925369,olympiads,33,17,10,1,2,0,59,29,22,1,2,0
4da765b9-5737-52f4-afcb-0f5a58595966,math_train,13,12,1,7,7,6,25,10,5,4,4,3
c22278f1-6491-5fae-b415-05e2035e345e,olympiads,30,27,3,2,4,2,188,89,70,98,23,20
8298f6ad-46ed-53a9-a3ef-5da635ecfa68,olympiads,47,30,8,15,8,4,55,27,20,40,10,7
856882cd-28fc-54eb-b3f2-43beaac75f86,math_test,15,11,5,8,4,3,14,6,5,18,4,3
8a69db34-7d87-51e5-96d8-2f01074b65c5,olympiads_ref,18,6,2,1,4,1,13,3,2,1,4,1
383523d4-9b8b-52d3-884e-e3860f28ffde,math_train,63,39,19,28,10,9,79,34,22,57,7,6
8b8f4767-fe2c-592e-8777-b7f23a545184,olympiads_ref,39,25,5,13,4,2,67,36,23,27,6,5
3bac32b8-cb0e-5080-96b5-b493364833e0,olympiads,33,18,10,4,5,3,59,23,15,21,6,4
9b73dac0-e6fa-5b75-8608-36d45c74b33e,math_test,19,11,1,1,2,1,83,31,23,1,2,1
8c4315e8-1d4f-5c23-ad8f-377e6475c919,secondary_math,59,31,20,14,6,5,42,18,8,12,6,5
0e5ef78d-8143-5e51-9973-7307fbd6b912,math_train,3,0,0,12,4,0,6,0,0,12,4,0
49f9b472-7cdd-5c3f-ae1a-61699d99eedf,math_train,16,6,2,4,4,2,17,8,3,3,3,1
7ffb905b-56e6-53a1-9c35-93f73f8ae75e,math_test,29,17,5,3,4,3,34,9,8,1,2,1
f55c0357-ad47-56ad-b0e9-c5884510cb78,olympiads_ref,19,10,1,3,3,1,13,7,0,1,2,0
4934be8f-e272-57de-bfed-77d9ded473c9,amc_aime,36,23,6,5,4,1,96,39,28,6,7,4
c9a08396-650e-570a-92da-2ab2e39fd08e,math_train,12,2,0,12,5,4,18,5,4,22,3,2
36f63926-9cc1-5392-b7c5-d95902d59d8c,olympiads,22,9,1,6,5,2,78,24,22,18,8,5
b14fcfb8-e145-587c-b8bf-2d90c7cb9983,math_test,2,1,0,2,2,1,4,1,0,2,2,1
684fddf9-e747-5736-9a0a-d1b596adab8f,math_test,36,20,6,5,7,1,25,14,4,3,6,0
7248311e-7467-5444-94fb-402669f1e717,unknown,23,15,7,3,4,2,32,13,12,2,3,1
90ec6453-29f2-5fee-ad97-ab39c9de5284,olympiads,36,25,1,26,22,17,20,6,6,9,7,3
5eec702b-27ae-51ba-baaa-431893af28ad,math_test,9,4,2,2,3,1,8,3,2,2,2,0
ab6b06c9-ac1a-5014-b8cb-a440e34aad69,olympiads,2,0,0,2,2,1,6,2,0,2,2,1
3bb9dd52-a934-5473-bad5-80eb1630034c,math_test,73,40,13,28,16,14,22,18,9,1,2,0
6bc196c8-beda-544f-9752-34b670f8d0f1,olympiads_ref,33,11,0,6,4,2,28,7,2,23,7,5
ca4ab9ef-7a76-59d1-8600-6d01dec5cb38,math_test,55,35,10,16,6,5,53,23,6,32,6,5
9b7f569b-8c1e-5454-a8a6-0c6c8be6a250,unknown,32,22,3,1,3,1,69,33,17,13,5,3
bb3c3e38-2a01-5551-9169-0b459cfd58c1,math_train,8,3,1,2,3,2,21,6,8,2,2,1
2e09deed-2839-5ada-b1f8-5a60f8e690d0,math_test,67,38,3,21,8,6,54,22,12,11,6,4
e8903db6-68a8-5b57-85da-352997aeda4f,olympiads_ref,38,20,5,11,3,0,37,15,13,2,2,1
a02e1387-1dcd-595f-bea3-51a089130186,unknown,12,7,2,13,6,2,15,5,4,17,7,3
e653c233-3687-5807-bfe5-3b2fc4f6491b,olympiads,18,7,4,3,3,2,45,19,13,6,4,3
5cd63bb0-ba05-5c4e-b589-92ef6516bbf4,olympiads_ref,19,6,1,7,7,3,21,7,2,7,7,3
d339e847-d186-5270-afd0-b89a6ea0a505,olympiads,19,12,3,6,6,4,30,9,10,10,7,6
bf1dd3dd-a522-582a-b25b-a4e14f43c20f,math_test,107,64,20,67,30,27,9,3,1,7,6,5
9a43f44e-6ac9-5a52-a733-af7a383a5c86,amc_aime,25,13,1,9,9,4,56,25,19,5,6,1
e152b88f-0748-5291-8ea9-602383917527,olympiads,19,10,3,12,5,3,63,25,30,9,2,1
12ddfb64-0f4c-582d-8a5b-7e064d545bf9,olympiads,54,28,24,21,16,12,29,11,6,9,9,5
01d89852-ea0f-5a66-950b-3641fe4ee5d2,math_test,43,21,10,3,3,1,13,6,0,16,6,4
f513d076-6778-5695-9abf-b12b51882a3f,olympiads,97,64,20,61,36,27,32,24,8,18,13,8
1f60568f-c1ce-5ebf-95ee-fe4c9d3656a5,olympiads,33,15,4,8,7,4,10,6,5,20,4,3
bc9a98ea-6ea2-565f-b852-939c475ad922,olympiads,33,20,8,19,12,9,33,20,8,19,12,9
a57e4b7b-9676-5293-8615-38ef0f18b192,olympiads,10,4,2,6,4,2,41,15,13,20,4,2
c7ae6c9e-4877-51b5-9285-2362f7c8636d,math_train,6,3,0,1,2,0,14,6,3,1,2,0
7459b7db-fba1-5f0d-91c0-d230561ad2c9,cn_k12,14,5,1,3,4,2,15,7,3,2,3,1
40918b74-eeaf-59eb-a035-992b358599a0,olympiads,22,15,7,12,9,7,40,12,16,22,6,4
a9cebebd-a9b6-5bbc-b8fb-2ce483a86692,olympiads_ref,50,28,8,27,17,16,95,49,33,96,21,20
6e2dc401-e159-594a-bd2f-dd52de27bedb,math_test,20,11,8,3,6,3,22,12,8,6,7,4
5d1e3d23-8bb6-580d-8acc-995defc49d6e,amc_aime,5,1,0,5,3,2,23,10,5,5,3,2
7403e3c1-4633-58d7-bb66-dfb4c263e8cc,cn_k12,33,20,2,12,10,6,20,9,3,19,11,8
b175bebe-b3e3-5273-83a1-1b03f8917d6c,math_test,24,12,4,5,5,3,14,6,0,5,3,1
38784c8a-b826-5b1b-8ee6-140904c676b6,math_test,6,3,0,6,4,1,20,11,0,10,4,1
5b7914b9-62b1-5a76-a750-6b77e590fbe2,olympiads,108,88,20,10,10,8,93,55,25,47,5,3
ca2874ed-6b10-565c-a82e-ffed45231803,cn_k12,16,8,2,4,4,3,12,5,2,7,3,2
88ee2b29-9b93-51ac-aa54-e12ff6b99508,math_test,4,1,0,2,3,2,4,1,0,5,4,3
b493f17a-d026-56cf-b018-2dbbebed98bf,olympiads,53,32,26,12,5,4,38,17,16,26,5,4
d3151173-11bd-5bf0-8df4-564d52ccafab,amc_aime,157,155,41,21,15,12,157,156,41,21,15,12
37334f86-c8dc-5d14-8f29-e634e7378475,olympiads,37,15,2,18,9,8,58,25,14,8,3,2
b2b6ffb1-3b33-53c3-8d3c-a161b4067b51,math_train,62,34,6,3,5,3,138,63,46,4,6,4
